index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend
50,2012-03-01,2012-03-01,2,Mining,9885,2012,3,9949.9364404616,11277.958333333332
51,2012-04-01,2012-04-01,2,Mining,10044,2012,4,9965.6708154616,11424.458333333332
52,2012-05-01,2012-05-01,2,Mining,10198,2012,5,10021.337482128267,11437.124999999998
53,2012-06-01,2012-06-01,2,Mining,10791,2012,6,10751.4051904616,11280.58333333333
54,2012-07-01,2012-07-01,2,Mining,13160,2012,7,12869.449001736111,11344.08333333333
55,2012-08-01,2012-08-01,2,Mining,13322,2012,8,13238.419589971405,11644.20833333333
56,2012-09-01,2012-09-01,2,Mining,13377,2012,9,13647.544589971405,11930.708333333332
57,2012-10-01,2012-10-01,2,Mining,13412,2012,10,13235.459877961603,12222.375
58,2012-11-01,2012-11-01,2,Mining,10592,2012,11,10556.0223779616,12494.749999999998
59,2012-12-01,2012-12-01,2,Mining,9777,2012,12,10113.785398794935,12727.25
60,2013-01-01,2013-01-01,2,Mining,13416,2013,1,13776.535398794935,12825.958333333332
61,2013-02-01,2013-02-01,2,Mining,13395,2013,2,13243.433836294935,12809.95833333333
62,2013-03-01,2013-03-01,2,Mining,13484,2013,3,13548.9364404616,12632.95833333333
63,2013-04-01,2013-04-01,2,Mining,13445,2013,4,13366.6708154616,12329.20833333333
64,2013-05-01,2013-05-01,2,Mining,13334,2013,5,13157.337482128267,12170.166666666662
65,2013-06-01,2013-06-01,2,Mining,13235,2013,6,13195.4051904616,12139.041666666664
66,2013-07-01,2013-07-01,2,Mining,13085,2013,7,12794.449001736111,11967.416666666666
67,2013-08-01,2013-08-01,2,Mining,13013,2013,8,12929.419589971405,11681.083333333332
68,2013-09-01,2013-09-01,2,Mining,9438,2013,9,9708.544589971405,11406.499999999998
69,2013-10-01,2013-10-01,2,Mining,10061,2013,10,9884.459877961603,11112.333333333332
70,2013-11-01,2013-11-01,2,Mining,10126,2013,11,10090.0223779616,10837.916666666664
71,2013-12-01,2013-12-01,2,Mining,9496,2013,12,9832.785398794935,10581.875
72,2014-01-01,2014-01-01,2,Mining,9578,2014,1,9938.535398794935,10331.875
73,2014-02-01,2014-02-01,2,Mining,10361,2014,2,10209.433836294935,10092.583333333332
74,2014-03-01,2014-03-01,2,Mining,9928,2014,3,9992.9364404616,9996.583333333332
75,2014-04-01,2014-04-01,2,Mining,9941,2014,4,9862.6708154616,10037.750000000002
76,2014-05-01,2014-05-01,2,Mining,10252,2014,5,10075.337482128267,10063.749999999998
77,2014-06-01,2014-06-01,2,Mining,10172,2014,6,10132.4051904616,10076.166666666668
78,2014-07-01,2014-07-01,2,Mining,10148,2014,7,9857.449001736111,10082.791666666666
79,2014-08-01,2014-08-01,2,Mining,10207,2014,8,10123.419589971405,10070.208333333332
80,2014-09-01,2014-09-01,2,Mining,9940,2014,9,10210.544589971405,10064.041666666666
81,2014-10-01,2014-10-01,2,Mining,10547,2014,10,10370.459877961603,10072.916666666668
82,2014-11-01,2014-11-01,2,Mining,10264,2014,11,10228.0223779616,10075.083333333332
83,2014-12-01,2014-12-01,2,Mining,9656,2014,12,9992.785398794935,10086.666666666664
84,2015-01-01,2015-01-01,2,Mining,9577,2015,1,9937.535398794935,10098.375
85,2015-02-01,2015-02-01,2,Mining,10060,2015,2,9908.433836294935,10077.541666666666
86,2015-03-01,2015-03-01,2,Mining,10081,2015,3,10145.9364404616,10049.958333333334
87,2015-04-01,2015-04-01,2,Mining,10001,2015,4,9922.6708154616,10010.625
88,2015-05-01,2015-05-01,2,Mining,10244,2015,5,10067.337482128267,9976.124999999998
89,2015-06-01,2015-06-01,2,Mining,10458,2015,6,10418.4051904616,9959.791666666666
90,2015-07-01,2015-07-01,2,Mining,10143,2015,7,9852.449001736111,9934.041666666666
91,2015-08-01,2015-08-01,2,Mining,9712,2015,8,9628.419589971405,9912.749999999998
92,2015-09-01,2015-09-01,2,Mining,9773,2015,9,10043.544589971405,9882.0
93,2015-10-01,2015-10-01,2,Mining,9770,2015,10,9593.459877961603,9859.333333333334
94,2015-11-01,2015-11-01,2,Mining,10213,2015,11,10177.0223779616,9848.249999999998
95,2015-12-01,2015-12-01,2,Mining,9315,2015,12,9651.785398794935,9829.999999999998
96,2016-01-01,2016-01-01,2,Mining,9300,2016,1,9660.535398794935,9823.75
97,2016-02-01,2016-02-01,2,Mining,9826,2016,2,9674.433836294935,9813.70833333333
98,2016-03-01,2016-03-01,2,Mining,9577,2016,3,9641.9364404616,9786.083333333332
99,2016-04-01,2016-04-01,2,Mining,9961,2016,4,9882.6708154616,9774.708333333332
100,2016-05-01,2016-05-01,2,Mining,10018,2016,5,9841.337482128267,9765.541666666664
101,2016-06-01,2016-06-01,2,Mining,10246,2016,6,10206.4051904616,9742.625
102,2016-07-01,2016-07-01,2,Mining,10205,2016,7,9914.449001736111,9696.416666666666
103,2016-08-01,2016-08-01,2,Mining,9409,2016,8,9325.419589971405,9682.166666666668
104,2016-09-01,2016-09-01,2,Mining,9413,2016,9,9683.544589971405,9720.333333333334
105,2016-10-01,2016-10-01,2,Mining,9857,2016,10,9680.459877961603,9733.458333333334
106,2016-11-01,2016-11-01,2,Mining,9906,2016,11,9870.0223779616,9734.916666666666
107,2016-12-01,2016-12-01,2,Mining,9072,2016,12,9408.785398794935,9741.125
108,2017-01-01,2017-01-01,2,Mining,8434,2017,1,8794.535398794935,9730.499999999998
109,2017-02-01,2017-02-01,2,Mining,10350,2017,2,10198.433836294935,9749.208333333334
110,2017-03-01,2017-03-01,2,Mining,9969,2017,3,10033.9364404616,9797.166666666668
111,2017-04-01,2017-04-01,2,Mining,9884,2017,4,9805.6708154616,9835.458333333334
112,2017-05-01,2017-05-01,2,Mining,10130,2017,5,9953.337482128267,9875.541666666668
113,2017-06-01,2017-06-01,2,Mining,10283,2017,6,10243.4051904616,9910.375
114,2017-07-01,2017-07-01,2,Mining,9913,2017,7,9622.449001736111,9960.70833333333
115,2017-08-01,2017-08-01,2,Mining,10150,2017,8,10066.419589971405,9992.041666666666
116,2017-09-01,2017-09-01,2,Mining,9823,2017,9,10093.544589971405,9991.999999999998
117,2017-10-01,2017-10-01,2,Mining,10366,2017,10,10189.459877961603,10004.125
118,2017-11-01,2017-11-01,2,Mining,10359,2017,11,10323.0223779616,10031.958333333332
119,2017-12-01,2017-12-01,2,Mining,9455,2017,12,9791.785398794935,10057.25
120,2018-01-01,2018-01-01,2,Mining,9259,2018,1,9619.535398794935,10073.625000000002
121,2018-02-01,2018-02-01,2,Mining,10277,2018,2,10125.433836294935,10062.791666666666
122,2018-03-01,2018-03-01,2,Mining,10041,2018,3,10105.9364404616,10027.75
123,2018-04-01,2018-04-01,2,Mining,10103,2018,4,10024.6708154616,10015.75
124,2018-05-01,2018-05-01,2,Mining,10579,2018,5,10402.337482128267,10032.5
125,2018-06-01,2018-06-01,2,Mining,10441,2018,6,10401.4051904616,10191.791666666664
126,2018-07-01,2018-07-01,2,Mining,10148,2018,7,9857.449001736111,10498.041666666668
127,2018-08-01,2018-08-01,2,Mining,9655,2018,8,9571.419589971405,10777.333333333334
128,2018-09-01,2018-09-01,2,Mining,9477,2018,9,9747.544589971405,11026.708333333332
129,2018-10-01,2018-10-01,2,Mining,10424,2018,10,10247.459877961603,11290.916666666666
130,2018-11-01,2018-11-01,2,Mining,10703,2018,11,10667.0223779616,11536.958333333334
131,2018-12-01,2018-12-01,2,Mining,12934,2018,12,13270.785398794935,11655.916666666666
132,2019-01-01,2019-01-01,2,Mining,13130,2019,1,13490.535398794935,11790.416666666668
133,2019-02-01,2019-02-01,2,Mining,13109,2019,2,12957.433836294935,12067.958333333334
134,2019-03-01,2019-03-01,2,Mining,13194,2019,3,13258.9364404616,12374.541666666664
135,2019-04-01,2019-04-01,2,Mining,13291,2019,4,13212.6708154616,12646.499999999998
136,2019-05-01,2019-05-01,2,Mining,13296,2019,5,13119.337482128267,12869.374999999998
137,2019-06-01,2019-06-01,2,Mining,10579,2019,6,10539.4051904616,12988.916666666666
138,2019-07-01,2019-07-01,2,Mining,13238,2019,7,12947.449001736111,13006.666666666666
139,2019-08-01,2019-08-01,2,Mining,13226,2019,8,13142.419589971405,13015.124999999998
140,2019-09-01,2019-09-01,2,Mining,13264,2019,9,13534.544589971405,13014.291666666664
141,2019-10-01,2019-10-01,2,Mining,13164,2019,10,12987.459877961603,13002.041666666666
142,2019-11-01,2019-11-01,2,Mining,13312,2019,11,13276.0223779616,12978.291666666666
143,2019-12-01,2019-12-01,2,Mining,13194,2019,12,13530.785398794935,13052.916666666666
144,2020-01-01,2020-01-01,2,Mining,13296,2020,1,13656.535398794935,13128.916666666668
145,2020-02-01,2020-02-01,2,Mining,13146,2020,2,12994.433836294935,13104.458333333334
146,2020-03-01,2020-03-01,2,Mining,13137,2020,3,13201.9364404616,13079.333333333334
147,2020-04-01,2020-04-01,2,Mining,13054,2020,4,12975.6708154616,13057.833333333332
148,2020-05-01,2020-05-01,2,Mining,12963,2020,5,12786.337482128267,13044.708333333332
149,2020-06-01,2020-06-01,2,Mining,12703,2020,6,12663.4051904616,13036.458333333332
150,2020-07-01,2020-07-01,2,Mining,12938,2020,7,12647.449001736111,13037.083333333334
151,2020-08-01,2020-08-01,2,Mining,12939,2020,8,12855.419589971405,13056.041666666666
152,2020-09-01,2020-09-01,2,Mining,12948,2020,9,13218.544589971405,13094.08333333333
153,2020-10-01,2020-10-01,2,Mining,12964,2020,10,12787.459877961603,13147.291666666666
154,2020-11-01,2020-11-01,2,Mining,13197,2020,11,13161.0223779616,13213.208333333332
155,2020-12-01,2020-12-01,2,Mining,13111,2020,12,13447.785398794935,13296.916666666666
156,2021-01-01,2021-01-01,2,Mining,13394,2021,1,13754.535398794935,13383.375
157,2021-02-01,2021-02-01,2,Mining,13503,2021,2,13351.433836294935,13463.624999999998
158,2021-03-01,2021-03-01,2,Mining,13693,2021,3,13757.9364404616,13551.749999999998
159,2021-04-01,2021-04-01,2,Mining,13775,2021,4,13696.6708154616,13647.249999999998
160,2021-05-01,2021-05-01,2,Mining,13824,2021,5,13647.337482128267,13735.791666666666
161,2021-06-01,2021-06-01,2,Mining,13851,2021,6,13811.4051904616,13820.083333333332
162,2021-07-01,2021-07-01,2,Mining,13865,2021,7,13574.449001736111,13902.500000000002
163,2021-08-01,2021-08-01,2,Mining,13938,2021,8,13854.419589971405,13977.666666666668
164,2021-09-01,2021-09-01,2,Mining,14064,2021,9,14334.544589971405,14048.333333333336
165,2021-10-01,2021-10-01,2,Mining,14140,2021,10,13963.459877961603,14112.791666666666
166,2021-11-01,2021-11-01,2,Mining,14146,2021,11,14110.0223779616,14175.541666666666
167,2021-12-01,2021-12-01,2,Mining,14185,2021,12,14521.785398794935,14239.583333333332
168,2022-01-01,2022-01-01,2,Mining,14298,2022,1,14658.535398794935,14306.58333333333
169,2022-02-01,2022-02-01,2,Mining,14403,2022,2,14251.433836294935,14373.083333333332
170,2022-03-01,2022-03-01,2,Mining,14489,2022,3,14553.9364404616,14433.95833333333
171,2022-04-01,2022-04-01,2,Mining,14526,2022,4,14447.6708154616,14491.583333333332
172,2022-05-01,2022-05-01,2,Mining,14579,2022,5,14402.337482128267,14550.708333333332
173,2022-06-01,2022-06-01,2,Mining,14633,2022,6,14593.4051904616,14456.958333333332
174,2022-07-01,2022-07-01,2,Mining,14691,2022,7,14400.449001736111,14170.166666666664
175,2022-08-01,2022-08-01,2,Mining,14708,2022,8,14624.419589971405,13893.5
176,2022-09-01,2022-09-01,2,Mining,14755,2022,9,15025.544589971405,13633.916666666662
177,2022-10-01,2022-10-01,2,Mining,14832,2022,10,14655.459877961603,13358.75
178,2022-11-01,2022-11-01,2,Mining,14873,2022,11,14837.0223779616,13098.958333333332
179,2022-12-01,2022-12-01,2,Mining,11208,2022,12,11544.785398794935,12847.916666666668
180,2023-01-01,2023-01-01,2,Mining,10392,2023,1,10752.535398794935,12596.958333333332
181,2023-02-01,2023-02-01,2,Mining,11669,2023,2,11517.433836294935,12317.083333333332
182,2023-03-01,2023-03-01,2,Mining,10993,2023,3,11057.9364404616,12007.708333333334
183,2023-04-01,2023-04-01,2,Mining,11418,2023,4,11339.6708154616,11707.166666666666
184,2023-05-01,2023-05-01,2,Mining,11452,2023,5,11275.337482128267,11441.875
185,2023-06-01,2023-06-01,2,Mining,11735,2023,6,11695.4051904616,11305.458333333332
186,2023-07-01,2023-07-01,2,Mining,11566,2023,7,11275.449001736111,11296.208333333334
187,2023-08-01,2023-08-01,2,Mining,11116,2023,8,11032.419589971405,11302.999999999998
188,2023-09-01,2023-09-01,2,Mining,10922,2023,9,11192.544589971405,11294.833333333332
189,2023-10-01,2023-10-01,2,Mining,11452,2023,10,11275.459877961603,11286.583333333334
190,2023-11-01,2023-11-01,2,Mining,11886,2023,11,11850.0223779616,11301.666666666668
191,2023-12-01,2023-12-01,2,Mining,10921,2023,12,11257.785398794935,11301.791666666666
192,2024-01-01,2024-01-01,2,Mining,10457,2024,1,10817.535398794935,11295.833333333332
193,2024-02-01,2024-02-01,2,Mining,11767,2024,2,11615.433836294935,11310.708333333332
194,2024-03-01,2024-03-01,2,Mining,10699,2024,3,10763.9364404616,11303.75
195,2024-04-01,2024-04-01,2,Mining,11514,2024,4,11435.6708154616,11300.458333333334
196,2024-05-01,2024-05-01,2,Mining,11718,2024,5,11541.337482128267,11321.249999999998
197,2024-06-01,2024-06-01,2,Mining,11472,2024,6,11432.4051904616,11507.666666666666
198,2024-07-01,2024-07-01,2,Mining,11686,2024,7,11395.449001736111,11888.416666666664
199,2024-08-01,2024-08-01,2,Mining,11353,2024,8,11269.419589971405,12239.958333333332
200,2024-09-01,2024-09-01,2,Mining,10518,2024,9,10788.544589971405,12582.541666666666
201,2024-10-01,2024-10-01,2,Mining,11777,2024,10,11600.459877961603,
202,2024-11-01,2024-11-01,2,Mining,12060,2024,11,12024.0223779616,
203,2024-12-01,2024-12-01,2,Mining,15221,2024,12,15557.785398794935,
204,2025-01-01,2025-01-01,2,Mining,15295,2025,1,15655.535398794935,
205,2025-02-01,2025-02-01,2,Mining,15366,2025,2,15214.433836294935,
206,2025-03-01,2025-03-01,2,Mining,15322,2025,3,15386.9364404616,
0,2008-01-01,2008-01-01,3,Manufacturing,40191,2008,1,40338.518586601305,
1,2008-02-01,2008-02-01,3,Manufacturing,42186,2008,2,42024.47171160131,
2,2008-03-01,2008-03-01,3,Manufacturing,44463,2008,3,43497.93525326797,
3,2008-04-01,2008-04-01,3,Manufacturing,44338,2008,4,43619.10712826798,
4,2008-05-01,2008-05-01,3,Manufacturing,43982,2008,5,43820.42223243464,
5,2008-06-01,2008-06-01,3,Manufacturing,44464,2008,6,44708.24254493464,
6,2008-07-01,2008-07-01,3,Manufacturing,46862,2008,7,47106.06898488562,45197.0
7,2008-08-01,2008-08-01,3,Manufacturing,46077,2008,8,46372.417024101305,45649.916666666664
8,2008-09-01,2008-09-01,3,Manufacturing,46095,2008,9,46950.20869076798,45972.0
9,2008-10-01,2008-10-01,3,Manufacturing,47550,2008,10,47708.40400326798,46215.291666666664
10,2008-11-01,2008-11-01,3,Manufacturing,47117,2008,11,46997.588899101305,46456.208333333336
11,2008-12-01,2008-12-01,3,Manufacturing,45982,2008,12,46163.61494076797,46671.04166666667
12,2009-01-01,2009-01-01,3,Manufacturing,46305,2009,1,46452.518586601305,46770.541666666664
13,2009-02-01,2009-02-01,3,Manufacturing,46942,2009,2,46780.47171160131,46824.958333333336
14,2009-03-01,2009-03-01,3,Manufacturing,47437,2009,3,46471.93525326797,46910.20833333333
15,2009-04-01,2009-04-01,3,Manufacturing,47203,2009,4,46484.10712826798,46967.25
16,2009-05-01,2009-05-01,3,Manufacturing,46899,2009,5,46737.42223243464,47062.416666666664
17,2009-06-01,2009-06-01,3,Manufacturing,46703,2009,6,46947.24254493464,47231.33333333333
18,2009-07-01,2009-07-01,3,Manufacturing,47011,2009,7,47255.06898488562,47441.54166666667
19,2009-08-01,2009-08-01,3,Manufacturing,47234,2009,8,47529.417024101305,47678.45833333333
20,2009-09-01,2009-09-01,3,Manufacturing,46984,2009,9,47839.20869076798,47914.75
21,2009-10-01,2009-10-01,3,Manufacturing,48030,2009,10,48188.40400326798,48210.0
22,2009-11-01,2009-11-01,3,Manufacturing,48921,2009,11,48801.588899101305,48579.75
23,2009-12-01,2009-12-01,3,Manufacturing,48232,2009,12,48413.61494076797,48969.83333333333
24,2010-01-01,2010-01-01,3,Manufacturing,49100,2010,1,49247.518586601305,49365.45833333332
25,2010-02-01,2010-02-01,3,Manufacturing,49833,2010,2,49671.47171160131,49777.958333333336
26,2010-03-01,2010-03-01,3,Manufacturing,50217,2010,3,49251.93525326797,50220.041666666664
27,2010-04-01,2010-04-01,3,Manufacturing,51509,2010,4,50790.10712826798,50671.45833333333
28,2010-05-01,2010-05-01,3,Manufacturing,51467,2010,5,51305.42223243464,51124.37499999999
29,2010-06-01,2010-06-01,3,Manufacturing,51497,2010,6,51741.24254493464,51672.95833333332
30,2010-07-01,2010-07-01,3,Manufacturing,51712,2010,7,51956.06898488562,52276.12499999999
31,2010-08-01,2010-08-01,3,Manufacturing,52433,2010,8,52728.417024101305,52837.75
32,2010-09-01,2010-09-01,3,Manufacturing,52395,2010,9,53250.20869076798,53430.791666666664
33,2010-10-01,2010-10-01,3,Manufacturing,53453,2010,10,53611.40400326798,54030.08333333332
34,2010-11-01,2010-11-01,3,Manufacturing,54368,2010,11,54248.588899101305,54612.24999999999
35,2010-12-01,2010-12-01,3,Manufacturing,55951,2010,12,56132.61494076797,55198.083333333336
36,2011-01-01,2011-01-01,3,Manufacturing,55857,2011,1,56004.518586601305,55783.45833333333
37,2011-02-01,2011-02-01,3,Manufacturing,56555,2011,2,56393.47171160131,56361.541666666664
38,2011-03-01,2011-03-01,3,Manufacturing,57728,2011,3,56762.93525326797,56925.625
39,2011-04-01,2011-04-01,3,Manufacturing,58381,2011,4,57662.10712826798,57472.916666666664
40,2011-05-01,2011-05-01,3,Manufacturing,58567,2011,5,58405.42223243464,58006.166666666664
41,2011-06-01,2011-06-01,3,Manufacturing,58457,2011,6,58701.24254493464,58460.54166666667
42,2011-07-01,2011-07-01,3,Manufacturing,58801,2011,7,59045.06898488562,58784.83333333333
43,2011-08-01,2011-08-01,3,Manufacturing,59218,2011,8,59513.417024101305,59049.45833333333
44,2011-09-01,2011-09-01,3,Manufacturing,59148,2011,9,60003.20869076798,59276.12499999999
45,2011-10-01,2011-10-01,3,Manufacturing,59835,2011,10,59993.40400326798,59467.08333333333
46,2011-11-01,2011-11-01,3,Manufacturing,60784,2011,11,60664.588899101305,59640.749999999985
47,2011-12-01,2011-12-01,3,Manufacturing,60440,2011,12,60621.61494076797,59811.95833333333
48,2012-01-01,2012-01-01,3,Manufacturing,59151,2012,1,59298.518586601305,59963.75
49,2012-02-01,2012-02-01,3,Manufacturing,59612,2012,2,59450.47171160131,60109.541666666664
50,2012-03-01,2012-03-01,3,Manufacturing,60111,2012,3,59145.93525326797,60235.666666666664
51,2012-04-01,2012-04-01,3,Manufacturing,60581,2012,4,59862.10712826798,60317.79166666667
52,2012-05-01,2012-05-01,3,Manufacturing,60535,2012,5,60373.42223243464,60318.666666666664
53,2012-06-01,2012-06-01,3,Manufacturing,60598,2012,6,60842.24254493464,60228.66666666666
54,2012-07-01,2012-07-01,3,Manufacturing,60303,2012,7,60547.06898488562,60263.708333333336
55,2012-08-01,2012-08-01,3,Manufacturing,61215,2012,8,61510.417024101305,60432.041666666664
56,2012-09-01,2012-09-01,3,Manufacturing,60178,2012,9,61033.20869076798,60650.87499999999
57,2012-10-01,2012-10-01,3,Manufacturing,60776,2012,10,60934.40400326798,60905.95833333333
