index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend
37,2011-02-01,2011-02-01,2,Mining,1146951.85,2011,2,1181153.9438273592,1100750.6591666664
38,2011-03-01,2011-03-01,2,Mining,1169810.63,2011,3,1168668.8084106923,1126792.9374999998
39,2011-04-01,2011-04-01,2,Mining,1173144.41,2011,4,1175030.6166659005,1153317.9579166665
40,2011-05-01,2011-05-01,2,Mining,1183893.96,2011,5,1190845.4230461088,1180314.3841666665
41,2011-06-01,2011-06-01,2,Mining,1152774.25,2011,6,1210496.602889859,1199721.3249999997
42,2011-07-01,2011-07-01,2,Mining,1170727.78,2011,7,1173362.5695013788,1197391.0529166665
43,2011-08-01,2011-08-01,2,Mining,1203327.33,2011,8,1221638.261462163,1184368.1954166666
44,2011-09-01,2011-09-01,2,Mining,1276180.86,2011,9,1224866.2784964768,1172283.2095833332
45,2011-10-01,2011-10-01,2,Mining,1208410.68,2011,10,1222333.3740096507,1160402.0941666667
46,2011-11-01,2011-11-01,2,Mining,1243815.64,2011,11,1260312.5735409008,1149500.99625
47,2011-12-01,2011-12-01,2,Mining,1323685.28,2011,12,1252445.1191919425,1139426.8745833333
48,2012-01-01,2012-01-01,2,Mining,1026232.87,2012,1,997801.9689575674,1142657.2391666665
49,2012-02-01,2012-02-01,2,Mining,1013877.46,2012,2,1048079.5538273591,1156278.4654166664
50,2012-03-01,2012-03-01,2,Mining,1012845.36,2012,3,1011703.5384106925,1168332.5941666665
51,2012-04-01,2012-04-01,2,Mining,1044962.91,2012,4,1046849.1166659007,1181089.4249999998
52,2012-05-01,2012-05-01,2,Mining,1050449.11,2012,5,1057400.5730461092,1182521.6774999998
53,2012-06-01,2012-06-01,2,Mining,1044440.18,2012,6,1102162.532889859,1171148.5820833333
54,2012-07-01,2012-07-01,2,Mining,1356590.6,2012,7,1359225.3895013789,1182614.142083333
55,2012-08-01,2012-08-01,2,Mining,1344373.94,2012,8,1362684.8714621628,1215534.5029166667
56,2012-09-01,2012-09-01,2,Mining,1424433.34,2012,9,1373118.7584964768,1247953.2095833332
57,2012-10-01,2012-10-01,2,Mining,1366322.14,2012,10,1380244.8340096506,1280636.2516666667
58,2012-11-01,2012-11-01,2,Mining,1120278.24,2012,11,1136775.173540901,1311555.4649999999
59,2012-12-01,2012-12-01,2,Mining,1174268.39,2012,12,1103028.2291919424,1342008.66875
60,2013-01-01,2013-01-01,2,Mining,1450823.2,2013,1,1422392.2989575674,1359978.7354166668
61,2013-02-01,2013-02-01,2,Mining,1379375.79,2013,2,1413577.8838273592,1365944.7233333334
62,2013-03-01,2013-03-01,2,Mining,1425395.99,2013,3,1424254.1684106924,1359957.8591666669
63,2013-04-01,2013-04-01,2,Mining,1416805.29,2013,4,1418691.4966659006,1343412.9233333333
64,2013-05-01,2013-05-01,2,Mining,1420667.85,2013,5,1427619.313046109,1339366.5529166667
65,2013-06-01,2013-06-01,2,Mining,1405098.33,2013,6,1462820.682889859,1345440.1116666666
66,2013-07-01,2013-07-01,2,Mining,1427214.05,2013,7,1429848.8395013788,1337994.6225
67,2013-08-01,2013-08-01,2,Mining,1416934.2,2013,8,1435245.1314621628,1320665.1516666666
68,2013-09-01,2013-09-01,2,Mining,1208188.34,2013,9,1156873.7584964768,1305246.6100000003
69,2013-10-01,2013-10-01,2,Mining,1185488.68,2013,10,1199411.3740096507,1289695.4066666665
70,2013-11-01,2013-11-01,2,Mining,1203998.81,2013,11,1220495.7435409008,1274861.5495833333
71,2013-12-01,2013-12-01,2,Mining,1236313.23,2013,12,1165073.0691919425,1260202.9129166668
72,2014-01-01,2014-01-01,2,Mining,1210086.62,2014,1,1181655.7189575676,1245335.2595833333
73,2014-02-01,2014-02-01,2,Mining,1204205.07,2014,2,1238407.1638273592,1229756.0254166664
74,2014-03-01,2014-03-01,2,Mining,1230521.71,2014,3,1229379.8884106923,1225685.258333333
75,2014-04-01,2014-04-01,2,Mining,1238450.69,2014,4,1240336.8966659005,1231965.300833333
76,2014-05-01,2014-05-01,2,Mining,1243009.88,2014,5,1249961.3430461087,1237613.41125
77,2014-06-01,2014-06-01,2,Mining,1230949.02,2014,6,1288671.372889859,1244652.2874999996
78,2014-07-01,2014-07-01,2,Mining,1244539.68,2014,7,1247174.4695013787,1251557.1895833332
79,2014-08-01,2014-08-01,2,Mining,1225706.95,2014,8,1244017.8814621628,1257232.17875
80,2014-09-01,2014-09-01,2,Mining,1301717.18,2014,9,1250402.5984964767,1262611.4095833332
81,2014-10-01,2014-10-01,2,Mining,1242680.86,2014,10,1256603.5540096508,1267698.1754166668
82,2014-11-01,2014-11-01,2,Mining,1282361.28,2014,11,1298858.213540901,1272881.6791666667
83,2014-12-01,2014-12-01,2,Mining,1326883.79,2014,12,1255643.6291919425,1278545.5920833333
84,2015-01-01,2015-01-01,2,Mining,1285233.71,2015,1,1256802.8089575674,1284978.38125
85,2015-02-01,2015-02-01,2,Mining,1265257.72,2015,2,1299459.8138273591,1292362.0070833333
86,2015-03-01,2015-03-01,2,Mining,1298570.6,2015,3,1297428.7784106925,1300203.9741666669
87,2015-04-01,2015-04-01,2,Mining,1292484.18,2015,4,1294370.3866659005,1308570.184583333
88,2015-05-01,2015-05-01,2,Mining,1313380.48,2015,5,1320331.9430461088,1317343.6824999999
89,2015-06-01,2015-06-01,2,Mining,1296512.33,2015,6,1354234.682889859,1326880.35625
90,2015-07-01,2015-07-01,2,Mining,1333363.31,2015,7,1335998.0995013788,1336337.135
91,2015-08-01,2015-08-01,2,Mining,1314090.34,2015,8,1332401.271462163,1344624.925
92,2015-09-01,2015-09-01,2,Mining,1401541.0,2015,9,1350226.4184964767,1353069.5466666666
93,2015-10-01,2015-10-01,2,Mining,1343646.09,2015,10,1357568.7840096508,1362647.0262499996
94,2015-11-01,2015-11-01,2,Mining,1391960.0,2015,11,1408456.9335409007,1371225.2091666667
95,2015-12-01,2015-12-01,2,Mining,1446165.24,2015,12,1374925.0791919425,1379318.259166667
96,2016-01-01,2016-01-01,2,Mining,1392914.95,2016,1,1364484.0489575674,1388032.0433333335
97,2016-02-01,2016-02-01,2,Mining,1356483.44,2016,2,1390685.533827359,1396005.804166667
98,2016-03-01,2016-03-01,2,Mining,1410015.8,2016,3,1408873.9784106924,1404383.1379166667
99,2016-04-01,2016-04-01,2,Mining,1410898.49,2016,4,1412784.6966659005,1413708.7029166664
100,2016-05-01,2016-05-01,2,Mining,1400842.56,2016,5,1407794.023046109,1420889.4879166663
101,2016-06-01,2016-06-01,2,Mining,1403283.45,2016,6,1461005.8028898588,1426435.8991666664
102,2016-07-01,2016-07-01,2,Mining,1435723.01,2016,7,1438357.7995013788,1430188.5695833333
103,2016-08-01,2016-08-01,2,Mining,1403100.9,2016,8,1421411.8314621628,1432969.8170833334
104,2016-09-01,2016-09-01,2,Mining,1513586.45,2016,9,1462271.8684964767,1435380.9920833332
105,2016-10-01,2016-10-01,2,Mining,1455414.2,2016,10,1469336.8940096507,1438795.6999999997
106,2016-11-01,2016-11-01,2,Mining,1452530.73,2016,11,1469027.6635409007,1445091.4691666663
107,2016-12-01,2016-12-01,2,Mining,1518708.38,2016,12,1447468.2191919424,1451148.11625
108,2017-01-01,2017-01-01,2,Mining,1410435.9,2017,1,1382004.9989575674,1454230.3983333332
109,2017-02-01,2017-02-01,2,Mining,1405712.43,2017,2,1439914.523827359,1457809.27625
110,2017-03-01,2017-03-01,2,Mining,1418655.01,2017,3,1417513.1884106924,1462912.2349999999
111,2017-04-01,2017-04-01,2,Mining,1484212.27,2017,4,1486098.4766659006,1466720.3358333332
112,2017-05-01,2017-05-01,2,Mining,1478627.24,2017,5,1485578.703046109,1471628.652083333
113,2017-06-01,2017-06-01,2,Mining,1470858.3,2017,6,1528580.652889859,1477272.5079166668
114,2017-07-01,2017-07-01,2,Mining,1442122.93,2017,7,1444757.7195013787,1484946.865416667
115,2017-08-01,2017-08-01,2,Mining,1482594.05,2017,8,1500904.981462163,1494463.42875
116,2017-09-01,2017-09-01,2,Mining,1556564.31,2017,9,1505249.7284964768,1506082.1954166668
117,2017-10-01,2017-10-01,2,Mining,1503830.76,2017,10,1517753.4540096507,1515796.1633333336
118,2017-11-01,2017-11-01,2,Mining,1521913.76,2017,11,1538410.693540901,1522861.6437500003
119,2017-12-01,2017-12-01,2,Mining,1584777.89,2017,12,1513537.7291919424,1529351.3629166668
120,2018-01-01,2018-01-01,2,Mining,1528550.97,2018,1,1500120.0689575674,1537488.7508333332
121,2018-02-01,2018-02-01,2,Mining,1515994.88,2018,2,1550196.973827359,1546495.5091666663
122,2018-03-01,2018-03-01,2,Mining,1587222.96,2018,3,1586081.1384106923,1554803.8883333332
123,2018-04-01,2018-04-01,2,Mining,1548779.55,2018,4,1550665.7566659006,1563464.2187499998
124,2018-05-01,2018-05-01,2,Mining,1583631.49,2018,5,1590582.953046109,1573334.2579166666
125,2018-06-01,2018-06-01,2,Mining,1521607.31,2018,6,1579329.662889859,1601978.965
126,2018-07-01,2018-07-01,2,Mining,1586671.23,2018,7,1589306.0195013788,1648122.1662499998
127,2018-08-01,2018-08-01,2,Mining,1554207.95,2018,8,1572518.8814621628,1689754.964583333
128,2018-09-01,2018-09-01,2,Mining,1684351.51,2018,9,1633036.9284964767,1725701.3774999997
129,2018-10-01,2018-10-01,2,Mining,1583891.49,2018,10,1597814.1840096507,1763022.0749999997
130,2018-11-01,2018-11-01,2,Mining,1678733.97,2018,11,1695230.903540901,1798671.4895833333
131,2018-12-01,2018-12-01,2,Mining,2115430.65,2018,12,2044190.4891919424,1818822.5675
132,2019-01-01,2019-01-01,2,Mining,2105335.04,2019,1,2076904.1389575675,1836815.553333333
133,2019-02-01,2019-02-01,2,Mining,1938397.97,2019,2,1972600.0638273591,1870417.4329166668
134,2019-03-01,2019-03-01,2,Mining,2027533.78,2019,3,2026391.9584106924,1907865.8395833336
135,2019-04-01,2019-04-01,2,Mining,2004165.47,2019,4,2006051.6766659005,1942014.0199999998
136,2019-05-01,2019-05-01,2,Mining,1983831.52,2019,5,1990782.9830461089,1972298.635
137,2019-06-01,2019-06-01,2,Mining,1605033.15,2019,6,1662755.5028898588,1987680.5050000001
138,2019-07-01,2019-07-01,2,Mining,1935077.05,2019,7,1937711.8395013788,1991236.9816666665
139,2019-08-01,2019-08-01,2,Mining,2012247.24,2019,8,2030558.1714621629,1999100.0854166665
140,2019-09-01,2019-09-01,2,Mining,2125073.98,2019,9,2073759.3984964767,2008368.7529166667
141,2019-10-01,2019-10-01,2,Mining,1962725.35,2019,10,1976648.0440096508,2016939.311666667
142,2019-11-01,2019-11-01,2,Mining,2026730.87,2019,11,2043227.8035409008,2025931.7320833334
143,2019-12-01,2019-12-01,2,Mining,2136598.63,2019,12,2065358.4691919424,2048548.8408333336
144,2020-01-01,2020-01-01,2,Mining,2169522.5,2020,1,2141091.5989575675,2071928.0666666667
145,2020-02-01,2020-02-01,2,Mining,2062925.0,2020,2,2097127.0938273591,2080779.6420833329
146,2020-03-01,2020-03-01,2,Mining,2125454.77,2020,3,2124312.9484106926,2087653.0299999998
147,2020-04-01,2020-04-01,2,Mining,2111937.89,2020,4,2113824.0966659007,2095557.3541666665
148,2020-05-01,2020-05-01,2,Mining,2091877.19,2020,5,2098828.653046109,2104972.9595833328
149,2020-06-01,2020-06-01,2,Mining,2039798.09,2020,6,2097520.442889859,2114354.8804166666
150,2020-07-01,2020-07-01,2,Mining,2061413.53,2020,7,2064048.3195013788,2122179.0908333333
151,2020-08-01,2020-08-01,2,Mining,2098348.57,2020,8,2116659.501462163,2126870.97625
152,2020-09-01,2020-09-01,2,Mining,2203933.96,2020,9,2152619.3784964764,2130459.3220833335
153,2020-10-01,2020-10-01,2,Mining,2073569.15,2020,10,2087491.8440096506,2135136.404166667
154,2020-11-01,2020-11-01,2,Mining,2141861.6,2020,11,2158358.533540901,2139089.9975
155,2020-12-01,2020-12-01,2,Mining,2246634.0,2020,12,2175393.8391919425,2144519.8391666664
156,2021-01-01,2021-01-01,2,Mining,2247268.18,2021,1,2218837.2789575676,2152316.434166666
157,2021-02-01,2021-02-01,2,Mining,2097784.57,2021,2,2131986.6638273587,2161256.0508333333
158,2021-03-01,2021-03-01,2,Mining,2176715.5,2021,3,2175573.6784106926,2170354.1204166664
159,2021-04-01,2021-04-01,2,Mining,2172927.13,2021,4,2174813.3366659004,2180368.3566666665
160,2021-05-01,2021-05-01,2,Mining,2125774.19,2021,5,2132725.653046109,2189309.9245833326
161,2021-06-01,2021-06-01,2,Mining,2136217.29,2021,6,2193939.642889859,2199401.720833333
162,2021-07-01,2021-07-01,2,Mining,2152112.61,2021,7,2154747.3995013786,2214939.4058333337
163,2021-08-01,2021-08-01,2,Mining,2222200.29,2021,8,2240511.221462163,2228381.425
164,2021-09-01,2021-09-01,2,Mining,2298435.91,2021,9,2247121.3284964766,2240314.6341666663
165,2021-10-01,2021-10-01,2,Mining,2219408.87,2021,10,2233331.564009651,2255342.8854166665
166,2021-11-01,2021-11-01,2,Mining,2210619.51,2021,11,2227116.4435409005,2273776.5466666664
167,2021-12-01,2021-12-01,2,Mining,2420079.2,2021,12,2348839.0391919427,2292436.0854166667
168,2022-01-01,2022-01-01,2,Mining,2446727.42,2022,1,2418296.5189575674,2311579.88625
169,2022-02-01,2022-02-01,2,Mining,2220933.79,2022,2,2255135.8838273594,2330978.729166667
170,2022-03-01,2022-03-01,2,Mining,2339963.3,2022,3,2338821.4784106924,2353980.0174999996
171,2022-04-01,2022-04-01,2,Mining,2370357.36,2022,4,2372243.5666659004,2382037.8729166663
172,2022-05-01,2022-05-01,2,Mining,2370751.83,2022,5,2377703.293046109,2412239.22125
173,2022-06-01,2022-06-01,2,Mining,2339068.58,2022,6,2396790.932889859,2422971.8537499993
174,2022-07-01,2022-07-01,2,Mining,2408712.54,2022,7,2411347.329501379,2405476.04
175,2022-08-01,2022-08-01,2,Mining,2431172.59,2022,8,2449483.521462163,2390958.2499999995
176,2022-09-01,2022-09-01,2,Mining,2641494.53,2022,9,2590179.9484964767,2382731.3904166664
177,2022-10-01,2022-10-01,2,Mining,2549738.78,2022,10,2563661.4740096508,2370171.491666666
178,2022-11-01,2022-11-01,2,Mining,2605121.96,2022,11,2621618.8935409007,2356877.7708333335
179,2022-12-01,2022-12-01,2,Mining,2283159.93,2022,12,2211919.7691919426,2346077.59375
180,2023-01-01,2023-01-01,2,Mining,2163747.16,2023,1,2135316.2589575676,2333946.787083334
181,2023-02-01,2023-02-01,2,Mining,2155487.09,2023,2,2189689.183827359,2318465.48625
182,2023-03-01,2023-03-01,2,Mining,2207965.37,2023,3,2206823.5484106927,2299296.722916667
183,2023-04-01,2023-04-01,2,Mining,2200917.72,2023,4,2202803.9266659007,2274963.0375
184,2023-05-01,2023-05-01,2,Mining,2221142.17,2023,5,2228093.6330461088,2247411.2866666666
185,2023-06-01,2023-06-01,2,Mining,2229473.99,2023,6,2287196.3428898593,2238861.6691666665
186,2023-07-01,2023-07-01,2,Mining,2227167.77,2023,7,2229802.559501379,2249895.5408333335
187,2023-08-01,2023-08-01,2,Mining,2241166.14,2023,8,2259477.0714621632,2260468.909166666
188,2023-09-01,2023-09-01,2,Mining,2371450.66,2023,9,2320136.0784964766,2271548.4841666664
189,2023-10-01,2023-10-01,2,Mining,2235774.2,2023,10,2249696.894009651,2282127.71125
190,2023-11-01,2023-11-01,2,Mining,2257844.52,2023,11,2274341.4535409007,2293339.6762500005
191,2023-12-01,2023-12-01,2,Mining,2425246.55,2023,12,2354006.3891919423,2304314.8754166667
192,2024-01-01,2024-01-01,2,Mining,2286473.46,2024,1,2258042.5589575674,2316363.95625
193,2024-02-01,2024-02-01,2,Mining,2286521.63,2024,2,2320723.7238273593,2328364.496666667
194,2024-03-01,2024-03-01,2,Mining,2342840.63,2024,3,2341698.8084106925,2339913.9583333335
195,2024-04-01,2024-04-01,2,Mining,2319943.91,2024,4,2321830.1166659007,2355502.1191666666
196,2024-05-01,2024-05-01,2,Mining,2371203.14,2024,5,2378154.603046109,2374364.2466666666
197,2024-06-01,2024-06-01,2,Mining,2342817.8,2024,6,2400540.152889859,2418643.3329166663
198,2024-07-01,2024-07-01,2,Mining,2403001.9,2024,7,2405636.6895013787,2496481.29125
199,2024-08-01,2024-08-01,2,Mining,2353344.98,2024,8,2371655.911462163,2573051.341666667
200,2024-09-01,2024-09-01,2,Mining,2536458.9,2024,9,2485144.318496477,2643226.021666667
201,2024-10-01,2024-10-01,2,Mining,2444881.82,2024,10,2458804.514009651,
202,2024-11-01,2024-11-01,2,Mining,2501427.96,2024,11,2517924.8935409007,
203,2024-12-01,2024-12-01,2,Mining,3244361.18,2024,12,3173121.0191919426,
204,2025-01-01,2025-01-01,2,Mining,3335469.83,2025,1,3307038.9289575676,
205,2025-02-01,2025-02-01,2,Mining,3075206.47,2025,2,3109408.563827359,
206,2025-03-01,2025-03-01,2,Mining,3238348.11,2025,3,3237206.2884106925,
0,2008-01-01,2008-01-01,3,Manufacturing,426793.7,2008,1,408113.3977579912,
1,2008-02-01,2008-02-01,3,Manufacturing,456055.18,2008,2,461100.9987736162,
2,2008-03-01,2008-03-01,3,Manufacturing,451683.38,2008,3,459329.6891642412,
3,2008-04-01,2008-04-01,3,Manufacturing,458339.21,2008,4,468246.3062215329,
4,2008-05-01,2008-05-01,3,Manufacturing,456490.47,2008,5,474510.44348715787,
5,2008-06-01,2008-06-01,3,Manufacturing,456313.38,2008,6,482844.4655444496,
6,2008-07-01,2008-07-01,3,Manufacturing,459011.45,2008,7,466322.1649929789,452122.7229166666
7,2008-08-01,2008-08-01,3,Manufacturing,428637.77,2008,8,440176.2124439594,452296.4437499999
8,2008-09-01,2008-09-01,3,Manufacturing,457738.86,2008,9,422277.554355724,451112.2191666666
9,2008-10-01,2008-10-01,3,Manufacturing,449725.73,2008,10,465913.02898194955,449917.74499999994
10,2008-11-01,2008-11-01,3,Manufacturing,432780.14,2008,11,446432.64989340794,448357.28166666656
11,2008-12-01,2008-12-01,3,Manufacturing,481414.41,2008,12,419716.7683829912,446641.77749999997
12,2009-01-01,2009-01-01,3,Manufacturing,447771.69,2009,1,429091.3877579912,444961.8491666666
13,2009-02-01,2009-02-01,3,Manufacturing,439246.49,2009,2,444292.3087736162,444704.5020833332
14,2009-03-01,2009-03-01,3,Manufacturing,440070.68,2009,3,447716.9891642412,445810.57249999995
15,2009-04-01,2009-04-01,3,Manufacturing,441284.53,2009,4,451191.62622153293,446165.12416666665
16,2009-05-01,2009-05-01,3,Manufacturing,436094.03,2009,5,454114.0034871579,446562.6004166666
17,2009-06-01,2009-06-01,3,Manufacturing,435537.72,2009,6,462068.80554444954,447832.74499999994
18,2009-07-01,2009-07-01,3,Manufacturing,439468.83,2009,7,446779.5449929789,449710.33708333335
19,2009-08-01,2009-08-01,3,Manufacturing,442004.06,2009,8,453542.50244395935,452007.8879166667
20,2009-09-01,2009-09-01,3,Manufacturing,470918.26,2009,9,435456.95435572404,454321.95749999996
21,2009-10-01,2009-10-01,3,Manufacturing,445055.57,2009,10,461242.8689819496,456878.92
22,2009-11-01,2009-11-01,3,Manufacturing,446989.73,2009,11,460642.2398934079,459510.9845833333
23,2009-12-01,2009-12-01,3,Manufacturing,497688.29,2009,12,435990.6483829912,462144.4945833334
24,2010-01-01,2010-01-01,3,Manufacturing,476560.02,2010,1,457879.7177579912,464889.45125000004
25,2010-02-01,2010-02-01,3,Manufacturing,465599.38,2010,2,470645.1987736162,467788.93666666665
26,2010-03-01,2010-03-01,3,Manufacturing,469255.46,2010,3,476901.7691642412,471111.9033333334
27,2010-04-01,2010-04-01,3,Manufacturing,473466.85,2010,4,483373.9462215329,474623.99625
28,2010-05-01,2010-05-01,3,Manufacturing,467081.26,2010,5,485101.2334871579,478073.3575
29,2010-06-01,2010-06-01,3,Manufacturing,467754.73,2010,6,494285.81554444955,483896.1208333333
30,2010-07-01,2010-07-01,3,Manufacturing,473130.78,2010,7,480441.4949929789,491320.9741666666
