index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Nominal_Wage_Growth_SA,Nominal_Wage_Growth_SA_Annual,Nominal_Wage_Growth_SA_Annual_cycle
164,2021-09-01,2021-09-01,1,"Agriculture, forestry and fishing",822392.56,2021,9,799191.8869035948,803803.2529166667,1.4457782197490499,2.6649507130035888,-6.14095810479276
165,2021-10-01,2021-10-01,1,"Agriculture, forestry and fishing",797364.17,2021,10,804821.2120108252,810463.0525,0.7043771589124503,6.950038420901317,-1.9091997089202088
166,2021-11-01,2021-11-01,1,"Agriculture, forestry and fishing",806420.18,2021,11,812758.9000837419,818328.41875,0.9862672546967932,7.673661140023391,-1.2403624145708836
167,2021-12-01,2021-12-01,1,"Agriculture, forestry and fishing",879026.02,2021,12,850121.9429222835,827249.1579166666,4.597063512277999,9.503603481400535,0.5335518825173331
168,2022-01-01,2022-01-01,1,"Agriculture, forestry and fishing",823270.29,2022,1,829001.9547712419,835604.9499999998,-2.484348078164167,9.154749029950992,0.12764983119171447
169,2022-02-01,2022-02-01,1,"Agriculture, forestry and fishing",826420.42,2022,2,834898.3747972836,844268.9016666665,0.7112673247759327,10.718551339386861,1.633603932180721
170,2022-03-01,2022-03-01,1,"Agriculture, forestry and fishing",843182.34,2022,3,844396.5450577001,853952.5041666667,1.1376438794389543,10.680393659924459,1.5370153977646144
171,2022-04-01,2022-04-01,1,"Agriculture, forestry and fishing",843305.54,2022,4,849598.5474014502,863751.9895833333,0.616061538171575,10.159272123959816,0.9570857174347687
172,2022-05-01,2022-05-01,1,"Agriculture, forestry and fishing",880733.36,2022,5,881939.6501879084,873440.1995833333,3.806633484176203,14.311399074546705,5.05022073165358
173,2022-06-01,2022-06-01,1,"Agriculture, forestry and fishing",878534.05,2022,6,891253.4582087419,881775.1408333333,1.056059563582279,13.164757869029575,3.8445899102534664
174,2022-07-01,2022-07-01,1,"Agriculture, forestry and fishing",887931.83,2022,7,889903.4707271241,888641.3895833332,-0.15147065845118046,12.213298744921296,2.834290635482702
175,2022-08-01,2022-08-01,1,"Agriculture, forestry and fishing",898184.92,2022,8,898879.7369281047,895717.4820833333,1.0086786372061507,14.099699875500216,4.662118560309441
176,2022-09-01,2022-09-01,1,"Agriculture, forestry and fishing",943721.3,2022,9,920520.6269035948,902496.40125,2.4075400842216377,15.181427888373399,5.685635922504048
177,2022-10-01,2022-10-01,1,"Agriculture, forestry and fishing",911223.08,2022,10,918680.1220108251,909002.0108333332,-0.1999417328605424,14.147106003273247,4.593525578825179
178,2022-11-01,2022-11-01,1,"Agriculture, forestry and fishing",925078.31,2022,11,931417.0300837419,917613.7625000001,1.3864355794526162,14.599425486177298,4.988494561629079
179,2022-12-01,2022-12-01,1,"Agriculture, forestry and fishing",960406.48,2022,12,931502.4029222835,927900.7933333332,0.009165909123853844,9.572798429394226,-0.09506471426707641
180,2023-01-01,2023-01-01,1,"Agriculture, forestry and fishing",906679.8,2023,1,912411.4647712419,937336.085,-2.049478143174943,10.06143707140188,0.3370018206526737
181,2023-02-01,2023-02-01,1,"Agriculture, forestry and fishing",912837.13,2023,2,921315.0847972835,946194.2637499999,0.9758338611268957,10.350566321437892,0.5698616401881047
182,2023-03-01,2023-03-01,1,"Agriculture, forestry and fishing",919459.69,2023,3,920673.8950577001,953529.9166666665,-0.0695950549560842,9.033356477647336,-0.8033749932762522
183,2023-04-01,2023-04-01,1,"Agriculture, forestry and fishing",923162.82,2023,4,929455.8274014501,959080.3729166666,0.9538591667356489,9.399413434056392,-0.49316661855532473
184,2023-05-01,2023-05-01,1,"Agriculture, forestry and fishing",1007558.12,2023,5,1008764.4101879084,964098.5004166665,8.532797412028415,14.380208438636188,4.431899778362032
185,2023-06-01,2023-06-01,1,"Agriculture, forestry and fishing",998598.03,2023,6,1011317.4382087418,970571.7212499998,0.25308466427338416,13.47136203446626,3.467390311893352
186,2023-07-01,2023-07-01,1,"Agriculture, forestry and fishing",994314.85,2023,7,996286.4907271242,978790.0058333331,-1.4862739347440423,11.9544448919922,1.894787027064675
187,2023-08-01,2023-08-01,1,"Agriculture, forestry and fishing",1004398.19,2023,8,1005093.0069281046,986473.3258333332,0.8839341176405169,11.816182480982462,1.7007000136700245
188,2023-09-01,2023-09-01,1,"Agriculture, forestry and fishing",1013563.7,2023,9,990363.0269035947,994038.0816666663,-1.4655340274955742,7.587271589440925,-2.584303940531421
189,2023-10-01,2023-10-01,1,"Agriculture, forestry and fishing",974591.63,2023,10,982048.6720108251,1002054.0991666665,-0.8395259785459408,6.897781772103406,-3.3302984037338357
190,2023-11-01,2023-11-01,1,"Agriculture, forestry and fishing",982144.82,2023,11,988483.5400837418,1006774.2387499998,0.6552494042622925,6.126848463879719,-4.158271123340576
191,2023-12-01,2023-12-01,1,"Agriculture, forestry and fishing",1058697.27,2023,12,1029793.1929222835,1008677.6912499998,4.179093648341592,10.551855764584705,0.20906451489697275
192,2024-01-01,2024-01-01,1,"Agriculture, forestry and fishing",1005627.84,2024,1,1011359.5047712418,1012566.7270833333,-1.790037871461525,10.844673025322837,0.44351246194239735
193,2024-02-01,2024-02-01,1,"Agriculture, forestry and fishing",998288.77,2024,2,1006766.7247972835,1017587.9500000002,-0.45411942561385255,9.274963734996478,-1.1853308065949495
194,2024-03-01,2024-03-01,1,"Agriculture, forestry and fishing",1015562.19,2024,3,1016776.3950577001,1024338.4704166667,0.9942392824347834,10.438277930534468,-0.08198568924330019
195,2024-04-01,2024-04-01,1,"Agriculture, forestry and fishing",1019444.74,2024,4,1025737.7474014502,1032713.1170833334,0.8813493691739005,10.358955978487195,-0.22217310883830343
196,2024-05-01,2024-05-01,1,"Agriculture, forestry and fishing",1024559.55,2024,5,1025765.8401879085,1040957.93875,0.0027387884017571196,1.6853717110056454,-8.957579890009388
197,2024-06-01,2024-06-01,1,"Agriculture, forestry and fishing",1027279.46,2024,6,1039998.8682087418,1052798.3158333334,1.3875513750999824,2.836046222123967,-7.86974388120413
198,2024-07-01,2024-07-01,1,"Agriculture, forestry and fishing",1058970.28,2024,7,1060941.9207271242,1066929.2483333333,2.013757241337588,6.489642347033353,-4.279992072584287
199,2024-08-01,2024-08-01,1,"Agriculture, forestry and fishing",1060252.11,2024,8,1060946.9269281046,1080413.8391666666,0.00047186381106900654,5.557089703639262,-5.277323948264936
200,2024-09-01,2024-09-01,1,"Agriculture, forestry and fishing",1119722.27,2024,9,1096521.596903595,1094088.1858333333,3.3531055204141236,10.719157229840114,-0.18086664773800187
201,2024-10-01,2024-10-01,1,"Agriculture, forestry and fishing",1069424.58,2024,10,1076881.6220108252,,-1.7911161027954092,9.656644594388775,-1.3096758595487685
202,2024-11-01,2024-11-01,1,"Agriculture, forestry and fishing",1085187.59,2024,11,1091526.3100837418,,1.3599162408929555,10.4243283597085,-0.6088289829961422
203,2024-12-01,2024-12-01,1,"Agriculture, forestry and fishing",1239823.55,2024,12,1210919.4729222835,,10.938184607696888,17.588607231517138,6.4882288314391765
204,2025-01-01,2025-01-01,1,"Agriculture, forestry and fishing",1163643.94,2025,1,1169375.6047712418,,-3.4307705078674533,15.624127647442387,4.456304862940835
205,2025-02-01,2025-02-01,1,"Agriculture, forestry and fishing",1163902.85,2025,2,1172380.8047972836,,0.2569918522141279,16.450094736032028,5.2147150181184845
206,2025-03-01,2025-03-01,1,"Agriculture, forestry and fishing",1178132.43,2025,3,1179346.6350577,,0.5941610637015593,15.988789746714605,4.68581693939417
0,2008-01-01,2008-01-01,2,Mining,759210.37,2008,1,730779.4689575674,,,,
1,2008-02-01,2008-02-01,2,Mining,908677.05,2008,2,942879.1438273592,,29.023759407519336,,
2,2008-03-01,2008-03-01,2,Mining,938232.02,2008,3,937090.1984106924,,-0.6139647328678999,,
3,2008-04-01,2008-04-01,2,Mining,937724.84,2008,4,939611.0466659006,,0.26900806981906555,,
4,2008-05-01,2008-05-01,2,Mining,942442.79,2008,5,949394.253046109,,1.041197463027177,,
5,2008-06-01,2008-06-01,2,Mining,923834.62,2008,6,981556.972889859,,3.3877095569682103,,
6,2008-07-01,2008-07-01,2,Mining,949495.25,2008,7,952130.0395013788,881742.4266666666,-2.997985262316738,,
7,2008-08-01,2008-08-01,2,Mining,767145.6,2008,8,785456.531462163,879586.0491666666,-17.505330272585574,,
8,2008-09-01,2008-09-01,2,Mining,834844.68,2008,9,783530.0984964768,869493.7974999999,-0.2452628361368503,,
9,2008-10-01,2008-10-01,2,Mining,919686.39,2008,10,933609.0840096507,859809.03125,19.154208089920477,,
10,2008-11-01,2008-11-01,2,Mining,811848.3,2008,11,828345.2335409009,851277.9033333333,-11.274938544584877,,
11,2008-12-01,2008-12-01,2,Mining,861000.5,2008,12,789760.3391919425,842454.8374999999,-4.658069218799121,,
12,2009-01-01,2009-01-01,2,Mining,812743.79,2009,1,784312.8889575674,833859.0625,-0.6897599137415167,7.32552326303908,3.7426060621272303
13,2009-02-01,2009-02-01,2,Mining,803390.57,2009,2,837592.6638273591,833195.1620833332,6.7931785413607,-11.166487315926677,-15.046191924055758
14,2009-03-01,2009-03-01,2,Mining,801304.46,2009,3,800162.6384106923,838753.3195833333,-4.468762327218956,-14.611993619422082,-18.788514512901592
15,2009-04-01,2009-04-01,2,Mining,842218.01,2009,4,844104.2166659007,837000.745,5.491580854423095,-10.164506934959384,-14.637785772895803
16,2009-05-01,2009-05-01,2,Mining,833202.55,2009,5,840154.013046109,833277.8141666667,-0.46797581883839534,-11.506309380903168,-16.276055630270456
17,2009-06-01,2009-06-01,2,Mining,821321.28,2009,6,879043.632889859,834191.7758333333,4.628867950383242,-10.44395209156168,-15.509530081323389
18,2009-07-01,2009-07-01,2,Mining,845709.99,2009,7,848344.7795013788,837843.4874999999,-3.4923014330423663,-10.900324083289226,-16.260627417549514
19,2009-08-01,2009-08-01,2,Mining,854997.25,2009,8,873308.181462163,844106.2562500001,2.942600999496525,11.184788270391,5.531456384687384
20,2009-09-01,2009-09-01,2,Mining,880388.81,2009,9,829074.2284964768,850596.01125,-5.065102320652281,5.812684169682192,-0.13126360944594584
21,2009-10-01,2009-10-01,2,Mining,832080.47,2009,10,846003.1640096507,855867.5733333332,2.0419083034186825,-9.383576220547408,-15.615054051108329
22,2009-11-01,2009-11-01,2,Mining,810103.88,2009,11,826600.8135409008,861536.6116666666,-2.293413463939309,-0.21059093833898368,-6.7258387815315235
23,2009-12-01,2009-12-01,2,Mining,884680.0,2009,12,813439.8391919425,868210.8637499999,-1.5921801833923666,2.998314656346013,-3.7961484773393765
24,2010-01-01,2010-01-01,2,Mining,876705.37,2010,1,848274.4689575674,874833.1349999999,4.28238550502138,8.155110148070044,1.0868330262723491
25,2010-02-01,2010-02-01,2,Mining,889735.44,2010,2,923937.5338273591,880329.8733333333,8.91964424707643,10.308694635104509,2.9728806990859455
26,2010-03-01,2010-03-01,2,Mining,870713.71,2010,3,869571.8884106923,885292.68375,-5.884125649865113,8.674392763184091,1.0781866722896867
27,2010-04-01,2010-04-01,2,Mining,899326.25,2010,4,901212.4566659007,890939.4241666666,3.6386374349149486,6.765543741218338,-1.0830652986475728
28,2010-05-01,2010-05-01,2,Mining,912151.23,2010,5,919102.6930461089,897694.7466666666,1.985129726945245,9.39692946460604,1.304742908890658
29,2010-06-01,2010-06-01,2,Mining,902554.65,2010,6,960277.002889859,914651.0158333331,4.479837797807917,9.241107831353613,0.915013777113824
30,2010-07-01,2010-07-01,2,Mining,923411.13,2010,7,926045.9195013788,941503.4870833334,-3.5647092750805465,9.159146360948833,0.6096493422520197
31,2010-08-01,2010-08-01,2,Mining,909217.83,2010,8,927528.761462163,965929.2412500001,0.16012618052272387,6.208642166757161,-2.552925825878476
32,2010-09-01,2010-09-01,2,Mining,945275.68,2010,9,893961.0984964768,989108.9633333335,-3.6190428114347473,7.826424675830546,-1.1350595478593215
33,2010-10-01,2010-10-01,2,Mining,902715.37,2010,10,916638.0640096507,1012980.425,2.53668370484057,8.349247733923871,-0.7991555270675015
34,2010-11-01,2010-11-01,2,Mining,901596.72,2010,11,918093.6535409008,1035712.12875,0.1587965401396163,11.06856399137488,1.747090095878388
35,2010-12-01,2010-12-01,2,Mining,1200137.62,2010,12,1128897.4591919426,1057460.5591666666,22.961035057590728,38.78069462560014,29.300855873762085
36,2011-01-01,2011-01-01,2,Mining,1205707.06,2011,1,1177276.1589575675,1078191.2362499998,4.285482208477465,38.78481576892274,29.16216183364039
37,2011-02-01,2011-02-01,2,Mining,1146951.85,2011,2,1181153.9438273592,1100750.6591666664,0.3293861716545221,27.839155850125017,18.08985421217848
38,2011-03-01,2011-03-01,2,Mining,1169810.63,2011,3,1168668.8084106923,1126792.9374999998,-1.0570286355909508,34.395881926065506,24.536492857436905
39,2011-04-01,2011-04-01,2,Mining,1173144.41,2011,4,1175030.6166659005,1153317.9579166665,0.5443636562748599,30.383308394671936,20.430645376336983
40,2011-05-01,2011-05-01,2,Mining,1183893.96,2011,5,1190845.4230461088,1180314.3841666665,1.3459058986124317,29.56609006327515,19.53703046041258
41,2011-06-01,2011-06-01,2,Mining,1152774.25,2011,6,1210496.602889859,1199721.3249999997,1.6501872924433503,26.05702305136837,15.9683504694913
42,2011-07-01,2011-07-01,2,Mining,1170727.78,2011,7,1173362.5695013788,1197391.0529166665,-3.0676693598171823,26.706737192164876,16.57499072842898
43,2011-08-01,2011-08-01,2,Mining,1203327.33,2011,8,1221638.261462163,1184368.1954166666,4.114303047974244,31.708935854060606,21.55028688468333
44,2011-09-01,2011-09-01,2,Mining,1276180.86,2011,9,1224866.2784964768,1172283.2095833332,0.2642367332577056,37.01561293400108,26.84573722081467
45,2011-10-01,2011-10-01,2,Mining,1208410.68,2011,10,1222333.3740096507,1160402.0941666667,-0.20679028652297315,33.34961987753342,23.18353128490709
46,2011-11-01,2011-11-01,2,Mining,1243815.64,2011,11,1260312.5735409008,1149500.99625,3.1071064849244934,37.27494669853464,27.126790050340492
47,2011-12-01,2011-12-01,2,Mining,1323685.28,2011,12,1252445.1191919425,1139426.8745833333,-0.6242462793856318,10.94409939485863,0.8269715891993723
48,2012-01-01,2012-01-01,2,Mining,1026232.87,2012,1,997801.9689575674,1142657.2391666665,-20.331681311406825,-15.244867453947053,-25.319126756389725
49,2012-02-01,2012-02-01,2,Mining,1013877.46,2012,2,1048079.5538273591,1156278.4654166664,5.038834000530001,-11.266472985628928,-21.287287742547953
50,2012-03-01,2012-03-01,2,Mining,1012845.36,2012,3,1011703.5384106925,1168332.5941666665,-3.470730373837494,-13.431116572150293,-23.38897899598086
51,2012-04-01,2012-04-01,2,Mining,1044962.91,2012,4,1046849.1166659007,1181089.4249999998,3.473900892984827,-10.908779582587336,-20.79508588674345
52,2012-05-01,2012-05-01,2,Mining,1050449.11,2012,5,1057400.5730461092,1182521.6774999998,1.0079252312705567,-11.205891832598724,-21.012761760956252
53,2012-06-01,2012-06-01,2,Mining,1044440.18,2012,6,1102162.532889859,1171148.5820833333,4.233207450871879,-8.949555888167737,-18.669672259154797
54,2012-07-01,2012-07-01,2,Mining,1356590.6,2012,7,1359225.3895013789,1182614.142083333,23.323498026874812,15.840186557082902,6.213739985993353
55,2012-08-01,2012-08-01,2,Mining,1344373.94,2012,8,1362684.8714621628,1215534.5029166667,0.254518638888368,11.545693553440529,2.0195761418437996
56,2012-09-01,2012-09-01,2,Mining,1424433.34,2012,9,1373118.7584964768,1247953.2095833332,0.7656859816105754,12.10356449538148,2.6841307744165626
57,2012-10-01,2012-10-01,2,Mining,1366322.14,2012,10,1380244.8340096506,1280636.2516666667,0.5189700795418917,12.91885367426393,3.612137763464256
58,2012-11-01,2012-11-01,2,Mining,1120278.24,2012,11,1136775.173540901,1311555.4649999999,-17.639599473193712,-9.802123901130056,-18.990429004722223
59,2012-12-01,2012-12-01,2,Mining,1174268.39,2012,12,1103028.2291919424,1342008.66875,-2.9686559958766012,-11.930014953182265,-20.994585246449184
60,2013-01-01,2013-01-01,2,Mining,1450823.2,2013,1,1422392.2989575674,1359978.7354166668,28.953390431320614,42.5525648584941,33.616830915833646
61,2013-02-01,2013-02-01,2,Mining,1379375.79,2013,2,1413577.8838273592,1365944.7233333334,-0.6196894581521617,34.87314762178877,26.071291102435982
62,2013-03-01,2013-03-01,2,Mining,1425395.99,2013,3,1424254.1684106924,1359957.8591666669,0.7552668095249571,40.777818237947926,32.114560357896586
63,2013-04-01,2013-04-01,2,Mining,1416805.29,2013,4,1418691.4966659006,1343412.9233333333,-0.3905673487337613,35.52015033305631,26.999691284223125
64,2013-05-01,2013-05-01,2,Mining,1420667.85,2013,5,1427619.313046109,1339366.5529166667,0.6292993509293465,35.012156172139306,26.637927324830322
65,2013-06-01,2013-06-01,2,Mining,1405098.33,2013,6,1462820.682889859,1345440.1116666666,2.465739257102162,32.72277356900872,24.497229140968024
66,2013-07-01,2013-07-01,2,Mining,1427214.05,2013,7,1429848.8395013788,1337994.6225,-2.253990784662885,5.195860123383045,-2.879728359769916
67,2013-08-01,2013-08-01,2,Mining,1416934.2,2013,8,1435245.1314621628,1320665.1516666666,0.37740296818129515,5.324801171538862,-2.600931555061342
68,2013-09-01,2013-09-01,2,Mining,1208188.34,2013,9,1156873.7584964768,1305246.6100000003,-19.395388764154443,-15.748455744409295,-23.52578239661992
69,2013-10-01,2013-10-01,2,Mining,1185488.68,2013,10,1199411.3740096507,1289695.4066666665,3.676945319293745,-13.101549489207187,-20.733249174103285
