index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Avg_Wage_sa_cycle
206,2025-03-01,2025-03-01,1,"Agriculture, forestry and fishing",1093901.98,2025,3,1094775.0062668505,,46994.024792218
0,2008-01-01,2008-01-01,2,Mining,1399525.78,2008,1,1358996.7202267158,,-92040.54657043121
1,2008-02-01,2008-02-01,2,Mining,1668477.58,2008,2,1708490.2174662992,,249767.95154547994
2,2008-03-01,2008-03-01,2,Mining,1708638.72,2008,3,1710063.9324923407,,243657.3776372515
3,2008-04-01,2008-04-01,2,Mining,1701597.09,2008,4,1704681.0474142157,,230589.6967818141
4,2008-05-01,2008-05-01,2,Mining,1690625.21,2008,5,1700138.5849402572,,218358.83458269737
5,2008-06-01,2008-06-01,2,Mining,1632979.89,2008,6,1705807.539888174,,216330.90951131936
6,2008-07-01,2008-07-01,2,Mining,1659539.08,2008,7,1653868.475413603,1554120.1004166668,156679.92350947484
7,2008-08-01,2008-08-01,2,Mining,1328440.86,2008,8,1346403.2297763482,1543267.6237500003,-158520.51559685543
8,2008-09-01,2008-09-01,2,Mining,1430472.6,2008,9,1365936.8293841912,1518693.6675,-146754.8207837399
9,2008-10-01,2008-10-01,2,Mining,1562039.37,2008,10,1590589.6124402576,1495411.7741666667,70089.12992022303
10,2008-11-01,2008-11-01,2,Mining,1380573.67,2008,11,1416741.867466299,1475429.63,-111615.45882749371
11,2008-12-01,2008-12-01,2,Mining,1481627.12,2008,12,1382818.9130912991,1456737.9912499997,-153450.89307337324
12,2009-01-01,2009-01-01,2,Mining,1409334.25,2009,1,1368805.1902267158,1440307.2683333333,-175439.49535103166
13,2009-02-01,2009-02-01,2,Mining,1398209.67,2009,2,1438222.307466299,1439497.30875,-114065.2364771252
14,2009-03-01,2009-03-01,2,Mining,1389131.68,2009,3,1390556.8924923406,1450356.4145833333,-169845.71447995817
15,2009-04-01,2009-04-01,2,Mining,1462338.69,2009,4,1465422.6474142156,1449224.3437499998,-103170.57282775431
16,2009-05-01,2009-05-01,2,Mining,1450312.15,2009,5,1459825.5249402572,1445369.3549999997,-117035.8938518588
17,2009-06-01,2009-06-01,2,Mining,1424693.62,2009,6,1497521.2698881743,1449148.6920833334,-87687.17170500616
18,2009-07-01,2009-07-01,2,Mining,1473488.0,2009,7,1467817.395413603,1456419.8220833335,-125817.2291472666
19,2009-08-01,2009-08-01,2,Mining,1495052.91,2009,8,1513015.279776348,1467019.1504166666,-89124.34723599534
20,2009-09-01,2009-09-01,2,Mining,1524479.09,2009,9,1459943.3193841912,1477798.1812500001,-150778.81806861702
21,2009-10-01,2009-10-01,2,Mining,1440863.18,2009,10,1469413.4224402574,1486239.5912499998,-149966.73425934953
22,2009-11-01,2009-11-01,2,Mining,1409230.13,2009,11,1445398.327466299,1494576.7254166666,-182712.19468697626
23,2009-12-01,2009-12-01,2,Mining,1543674.75,2009,12,1444866.543091299,1504480.779583333,-192042.370972323
24,2010-01-01,2010-01-01,2,Mining,1521793.74,2010,1,1481264.6802267157,1513807.7125,-164504.92263742234
25,2010-02-01,2010-02-01,2,Mining,1540134.06,2010,2,1580146.6974662992,1520324.4962499999,-74538.67971359822
26,2010-03-01,2010-03-01,2,Mining,1505904.03,2010,3,1507329.2424923407,1526064.1104166664,-156318.51381552662
27,2010-04-01,2010-04-01,2,Mining,1548160.18,2010,4,1551244.1374142156,1533283.57375,-121403.54698666651
28,2010-05-01,2010-05-01,2,Mining,1564581.88,2010,5,1574095.2549402572,1542104.2570833333,-107579.64451014623
29,2010-06-01,2010-06-01,2,Mining,1548121.19,2010,6,1620948.839888174,1567519.404583333,-69769.36280395486
30,2010-07-01,2010-07-01,2,Mining,1573906.82,2010,7,1568236.215413603,1609408.1295833332,-131529.34985830425
31,2010-08-01,2010-08-01,2,Mining,1551036.9,2010,8,1568999.269776348,1647293.6808333332,-139805.1502153892
32,2010-09-01,2010-09-01,2,Mining,1606245.84,2010,9,1541710.0693841912,1682500.9412500001,-176111.11538246833
33,2010-10-01,2010-10-01,2,Mining,1532363.55,2010,10,1560913.7924402575,1718320.4316666666,-165887.40632801387
34,2010-11-01,2010-11-01,2,Mining,1529426.16,2010,11,1565594.357466299,1752087.2745833332,-170134.0848198079
35,2010-12-01,2010-12-01,2,Mining,2033442.26,2010,12,1934634.053091299,1783988.5220833332,190048.437477018
36,2011-01-01,2011-01-01,2,Mining,2037355.63,2011,1,1996826.5702267156,1814348.3891666664,243472.46394280647
37,2011-02-01,2011-02-01,2,Mining,1933825.4,2011,2,1973838.037466299,1847846.17625,211821.26921706437
38,2011-03-01,2011-03-01,2,Mining,1957186.94,2011,3,1958612.1524923407,1886693.9749999999,188053.8183822839
39,2011-04-01,2011-04-01,2,Mining,1956545.04,2011,4,1959628.9974142157,1925852.0333333334,180663.82652466744
40,2011-05-01,2011-05-01,2,Mining,1966601.25,2011,5,1976114.6249402573,1965324.0599999998,188889.52829682617
41,2011-06-01,2011-06-01,2,Mining,1911731.76,2011,6,1984559.4098881742,1990947.5933333335,189232.0864497386
42,2011-07-01,2011-07-01,2,Mining,1938933.06,2011,7,1933262.455413603,1980121.7341666664,129999.93459138274
43,2011-08-01,2011-08-01,2,Mining,1989957.55,2011,8,2007919.9197763482,1952183.6320833329,196897.10130977887
44,2011-09-01,2011-09-01,2,Mining,2099672.36,2011,9,2035136.589384191,1926306.7041666661,216535.24025501008
45,2011-10-01,2011-10-01,2,Mining,1978730.43,2011,10,2007280.6724402574,1901427.2895833333,181287.9076047463
46,2011-11-01,2011-11-01,2,Mining,2030387.92,2011,11,2066556.117466299,1878624.6937499999,233362.72905867524
47,2011-12-01,2011-12-01,2,Mining,2147445.3,2011,12,2048637.0930912988,1857835.4770833328,208436.1515972712
48,2012-01-01,2012-01-01,2,Mining,1663531.97,2012,1,1623002.9102267157,1859026.1370833332,-224012.0361548597
49,2012-02-01,2012-02-01,2,Mining,1637134.61,2012,2,1677147.2474662992,1876957.1383333332,-176489.28619445977
50,2012-03-01,2012-03-01,2,Mining,1632831.46,2012,3,1634256.6724923407,1891822.1299999997,-225808.43294179696
51,2012-04-01,2012-04-01,2,Mining,1683794.57,2012,4,1686878.5274142157,1907431.7925,-179420.17459000857
52,2012-05-01,2012-05-01,2,Mining,1692089.42,2012,5,1701602.7949402572,1905567.7466666666,-170730.8263842559
53,2012-06-01,2012-06-01,2,Mining,1687302.39,2012,6,1760130.039888174,1884315.0066666664,-118034.73704539659
54,2012-07-01,2012-07-01,2,Mining,2191938.27,2012,7,2186267.665413603,1900205.44625,302481.90041112783
55,2012-08-01,2012-08-01,2,Mining,2167296.37,2012,8,2185258.739776348,1950743.4662499998,296069.4688359024
56,2012-09-01,2012-09-01,2,Mining,2279093.34,2012,9,2214557.569384191,2000403.6549999998,320187.2552622098
57,2012-10-01,2012-10-01,2,Mining,2173941.35,2012,10,2202491.5924402573,2050695.5029166667,303165.3940320334
58,2012-11-01,2012-11-01,2,Mining,1790439.9,2012,11,1826608.097466299,2098670.385,-77448.60077469028
59,2012-12-01,2012-12-01,2,Mining,1877327.56,2012,12,1778519.353091299,2145143.310416667,-130044.57420994574
60,2013-01-01,2013-01-01,2,Mining,2315020.26,2013,1,2274491.2002267158,2170369.1641666666,361641.798553986
61,2013-02-01,2013-02-01,2,Mining,2198558.8,2013,2,2238571.4374662987,2175904.648333333,321657.803457472
62,2013-03-01,2013-03-01,2,Mining,2263251.8,2013,3,2264677.0124923405,2162765.772916666,343917.08508344577
63,2013-04-01,2013-04-01,2,Mining,2260378.58,2013,4,2263462.5374142155,2133611.9349999996,339068.47051442694
64,2013-05-01,2013-05-01,2,Mining,2266902.58,2013,5,2276415.9549402576,2124139.239583333,348591.46375068324
65,2013-06-01,2013-06-01,2,Mining,2227839.44,2013,6,2300667.089888174,2129567.075833333,369604.834632793
66,2013-07-01,2013-07-01,2,Mining,2256821.71,2013,7,2251151.105413603,2112923.7954166667,317030.00159031665
67,2013-08-01,2013-08-01,2,Mining,2235264.55,2013,8,2253226.919776348,2080303.6491666667,316209.286267824
68,2013-09-01,2013-09-01,2,Mining,1895792.15,2013,9,1831256.379384191,2050127.36875,-108514.50776128378
69,2013-10-01,2013-10-01,2,Mining,1857550.43,2013,10,1886100.6724402574,2018426.77,-56301.67501473217
70,2013-11-01,2013-11-01,2,Mining,1879486.13,2013,11,1915654.327466299,1986614.20375,-29278.332388318377
71,2013-12-01,2013-12-01,2,Mining,1918549.4,2013,12,1819741.193091299,1955375.9479166665,-127640.84224410402
72,2014-01-01,2014-01-01,2,Mining,1874359.69,2014,1,1833830.6302267157,1924428.9858333336,-115939.82874861569
73,2014-02-01,2014-02-01,2,Mining,1856335.86,2014,2,1896348.4974662992,1892423.3333333335,-55768.433503046166
74,2014-03-01,2014-03-01,2,Mining,1881244.01,2014,3,1882669.2224923407,1878116.5675,-71770.33442260185
75,2014-04-01,2014-04-01,2,Mining,1881572.0,2014,4,1884655.9574142157,1879161.9362499998,-72100.05468341825
76,2014-05-01,2014-05-01,2,Mining,1882207.57,2014,5,1891720.9449402574,1878846.7587499998,-67362.47307922877
77,2014-06-01,2014-06-01,2,Mining,1862816.31,2014,6,1935643.9598881742,1881499.3112499998,-25794.379966809414
78,2014-07-01,2014-07-01,2,Mining,1879117.75,2014,7,1873447.145413603,1884800.0375,-90389.67759283842
79,2014-08-01,2014-08-01,2,Mining,1844832.85,2014,8,1862795.2197763482,1886550.1587500002,-103499.49406911712
80,2014-09-01,2014-09-01,2,Mining,1942861.47,2014,9,1878325.699384191,1888060.4066666667,-90501.46190825454
81,2014-10-01,2014-10-01,2,Mining,1835569.96,2014,10,1864120.2024402574,1889242.9266666668,-107328.31322030816
82,2014-11-01,2014-11-01,2,Mining,1893902.34,2014,11,1930070.5374662993,1890694.3112500003,-44101.891482959734
83,2014-12-01,2014-12-01,2,Mining,1967794.45,2014,12,1868986.243091299,1892646.6129166665,-108025.48191609513
84,2015-01-01,2015-01-01,2,Mining,1904332.07,2015,1,1863803.0102267158,1895204.6204166666,-116175.8771647499
85,2015-02-01,2015-02-01,2,Mining,1868366.39,2015,2,1908379.027466299,1898708.8983333332,-74706.5386617179
86,2015-03-01,2015-03-01,2,Mining,1905459.43,2015,3,1906884.6424923406,1902671.2374999998,-79457.87233244348
87,2015-04-01,2015-04-01,2,Mining,1885737.06,2015,4,1888821.0174142157,1908055.2716666665,-100938.893235947
88,2015-05-01,2015-05-01,2,Mining,1912875.74,2015,5,1922389.1149402573,1914592.508333333,-70958.20273142448
89,2015-06-01,2015-06-01,2,Mining,1879003.38,2015,6,1951831.029888174,1921700.2091666663,-45282.491219211835
90,2015-07-01,2015-07-01,2,Mining,1924322.86,2015,7,1918652.255413603,1928033.4116666664,-82414.50324471993
91,2015-08-01,2015-08-01,2,Mining,1883730.41,2015,8,1901692.779776348,1932611.9962499999,-103522.13884725468
92,2015-09-01,2015-09-01,2,Mining,1999060.05,2015,9,1934524.2793841911,1937614.2804166668,-75040.9740037676
93,2015-10-01,2015-10-01,2,Mining,1908588.2,2015,10,1937138.4424402574,1944498.20375,-76985.77411393146
94,2015-11-01,2015-11-01,2,Mining,1977777.78,2015,11,2013945.9774662992,1950077.9049999998,-4951.705238931347
95,2015-12-01,2015-12-01,2,Mining,2054503.83,2015,12,1955695.623091299,1954947.365833333,-68195.30930668698
96,2016-01-01,2016-01-01,2,Mining,1969619.55,2016,1,1929090.4902267158,1960802.0412499998,-100018.71775504039
97,2016-02-01,2016-02-01,2,Mining,1912964.94,2016,2,1952977.577466299,1966212.38375,-81579.64814116736
98,2016-03-01,2016-03-01,2,Mining,1980915.7,2016,3,1982340.9124923407,1972756.0470833331,-57898.0171843369
99,2016-04-01,2016-04-01,2,Mining,1975494.95,2016,4,1978578.9074142156,1980949.888333333,-67578.72770413989
100,2016-05-01,2016-05-01,2,Mining,1957030.68,2016,5,1966544.0549402572,1986325.9179166665,-85772.15517724911
101,2016-06-01,2016-06-01,2,Mining,1951715.5,2016,6,2024543.1498881741,1989397.7470833333,-34173.851530161686
102,2016-07-01,2016-07-01,2,Mining,1992122.95,2016,7,1986452.345413603,1990120.36375,-78909.34852926107
103,2016-08-01,2016-08-01,2,Mining,1945778.54,2016,8,1963740.9097763482,1989593.6895833332,-108510.79914963711
104,2016-09-01,2016-09-01,2,Mining,2094059.84,2016,9,2029524.0693841912,1988556.0258333331,-49863.789349972736
105,2016-10-01,2016-10-01,2,Mining,2010240.6,2016,10,2038790.8424402575,1988881.1308333331,-47979.27601892082
106,2016-11-01,2016-11-01,2,Mining,2005150.09,2016,11,2041318.2874662993,1993319.5854166665,-53079.790975046344
107,2016-12-01,2016-12-01,2,Mining,2100855.42,2016,12,2002047.213091299,1998207.0875,-100223.74571922049
108,2017-01-01,2017-01-01,2,Mining,1940610.76,2017,1,1900081.7002267158,1999683.05625,-210305.8699035491
109,2017-02-01,2017-02-01,2,Mining,1929333.55,2017,2,1969346.1874662992,2001707.0254166664,-149399.7621664768
110,2017-03-01,2017-03-01,2,Mining,1939643.16,2017,3,1941068.3724923406,2005941.5483333329,-186274.1393274304
111,2017-04-01,2017-04-01,2,Mining,2024570.01,2017,4,2027653.9674142157,2008324.8754166665,-108518.55100280885
112,2017-05-01,2017-05-01,2,Mining,2014478.53,2017,5,2023991.9049402573,2011858.2599999995,-121237.88890959462
113,2017-06-01,2017-06-01,2,Mining,2011567.7,2017,6,2084395.349888174,2015982.8345833335,-70111.9753208973
114,2017-07-01,2017-07-01,2,Mining,1967694.0,2017,7,1962023.395413603,2022660.06125,-201973.7686943577
115,2017-08-01,2017-08-01,2,Mining,2018782.75,2017,8,2036745.1197763481,2032170.5279166666,-136945.701395988
116,2017-09-01,2017-09-01,2,Mining,2122684.18,2017,9,2058148.4093841913,2044785.68625,-125429.83920424688
117,2017-10-01,2017-10-01,2,Mining,2038816.11,2017,10,2067366.3524402576,2054817.5483333333,-126281.98942245729
118,2017-11-01,2017-11-01,2,Mining,2061375.81,2017,11,2097544.007466299,2061009.7129166669,-106345.02121248003
119,2017-12-01,2017-12-01,2,Mining,2143619.49,2017,12,2044811.2830912992,2065911.064166667,-169475.97923087748
120,2018-01-01,2018-01-01,2,Mining,2058100.13,2018,1,2017571.0702267156,2072520.3308333333,-207258.10528830322
121,2018-02-01,2018-02-01,2,Mining,2040095.38,2018,2,2080108.017466299,2080182.2937500002,-155391.57582809194
122,2018-03-01,2018-03-01,2,Mining,2131645.13,2018,3,2133070.3424923406,2086326.3833333335,-113211.39899126347
123,2018-04-01,2018-04-01,2,Mining,2073332.73,2018,4,2076416.6874142156,2092665.2491666665,-180740.9594826803
124,2018-05-01,2018-05-01,2,Mining,2114327.76,2018,5,2123841.1349402573,2100908.002083333,-144267.32786350138
125,2018-06-01,2018-06-01,2,Mining,2029350.9,2018,6,2102178.549888174,2134082.4,-176935.39797934145
126,2018-07-01,2018-07-01,2,Mining,2108533.2,2018,7,2102862.5954136034,2190809.2308333335,-187290.15216406062
127,2018-08-01,2018-08-01,2,Mining,2061830.66,2018,8,2079793.029776348,2241953.7837499995,-221409.11240508477
128,2018-09-01,2018-09-01,2,Mining,2227094.42,2018,9,2162558.6493841913,2285180.125,-149679.31740179705
129,2018-10-01,2018-10-01,2,Mining,2086538.65,2018,10,2115088.892440257,2329824.868333333,-208145.45565459272
130,2018-11-01,2018-11-01,2,Mining,2211479.34,2018,11,2247647.537466299,2371876.118333333,-86516.72041223431
131,2018-12-01,2018-12-01,2,Mining,2789701.51,2018,12,2690893.303091299,2393456.0374999996,345894.2412443608
132,2019-01-01,2019-01-01,2,Mining,2773462.05,2019,1,2732932.990226716,2412353.115833333,377223.5320840385
133,2019-02-01,2019-02-01,2,Mining,2552202.73,2019,2,2592215.367466299,2451492.895416666,225946.5536208884
134,2019-03-01,2019-03-01,2,Mining,2656969.97,2019,3,2658395.182492341,2495727.3291666666,281741.77578214183
135,2019-04-01,2019-04-01,2,Mining,2619481.73,2019,4,2622565.6874142154,2535395.30875,235724.4295073459
136,2019-05-01,2019-05-01,2,Mining,2577408.76,2019,5,2586922.1349402573,2569435.3741666665,190109.57240155386
137,2019-06-01,2019-06-01,2,Mining,2084187.96,2019,6,2157015.609888174,2583265.1554166665,-249533.72468214622
138,2019-07-01,2019-07-01,2,Mining,2507226.02,2019,7,2501555.415413603,2580536.89875,85520.36055241432
139,2019-08-01,2019-08-01,2,Mining,2602492.55,2019,8,2620454.919776348,2582657.98375,195203.64092011377
140,2019-09-01,2019-09-01,2,Mining,2748058.94,2019,9,2683523.1693841913,2586426.545416666,249342.9475044827
141,2019-10-01,2019-10-01,2,Mining,2517605.64,2019,10,2546155.8824402574,2589655.984583333,103350.27698346181
142,2019-11-01,2019-11-01,2,Mining,2597373.92,2019,11,2633542.117466299,2594530.537083333,182429.04241112154
143,2019-12-01,2019-12-01,2,Mining,2735721.68,2019,12,2636913.473091299,2618046.3129166663,177824.39949292224
144,2020-01-01,2020-01-01,2,Mining,2761963.72,2020,1,2721434.660226716,2642854.0095833335,254713.20858529955
145,2020-02-01,2020-02-01,2,Mining,2614607.1,2020,2,2654619.737466299,2648887.2808333333,180620.30562513042
146,2020-03-01,2020-03-01,2,Mining,2685011.08,2020,3,2686436.292492341,2651504.0795833333,205522.0902581415
147,2020-04-01,2020-04-01,2,Mining,2668947.16,2020,4,2672031.1174142156,2654927.910416666,184572.7728819428
148,2020-05-01,2020-05-01,2,Mining,2644932.59,2020,5,2654445.9649402574,2660771.5133333327,160819.93867450627
149,2020-06-01,2020-06-01,2,Mining,2581042.75,2020,6,2653870.399888174,2666278.4325,154457.5607505492
150,2020-07-01,2020-07-01,2,Mining,2605755.95,2020,7,2600085.3454136034,2669209.3049999997,95269.72966812784
151,2020-08-01,2020-08-01,2,Mining,2648761.13,2020,8,2666723.499776348,2668524.5475000003,156891.11928729992
152,2020-09-01,2020-09-01,2,Mining,2764593.53,2020,9,2700057.759384191,2666783.9991666665,185595.866510164
153,2020-10-01,2020-10-01,2,Mining,2583242.99,2020,10,2611793.2324402574,2665805.36125,93089.10945453495
154,2020-11-01,2020-11-01,2,Mining,2671983.04,2020,11,2708151.237466299,2663200.837083333,185590.76448998507
155,2020-12-01,2020-12-01,2,Mining,2793278.62,2020,12,2694470.413091299,2662003.080833333,168437.3498131521
156,2021-01-01,2021-01-01,2,Mining,2774747.72,2021,1,2734218.660226716,2662810.8662500004,205093.21387564484
157,2021-02-01,2021-02-01,2,Mining,2585388.92,2021,2,2625401.557466299,2663858.5895833336,93559.08314045193
158,2021-03-01,2021-03-01,2,Mining,2672456.1,2021,3,2673881.312492341,2663895.254166667,139690.7306497395
159,2021-04-01,2021-04-01,2,Mining,2658014.83,2021,4,2661098.7874142155,2663772.31125,124921.86196624814
