index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Avg_Taxable_Income_sa_cycle
205,2025-02-01,2025-02-01,1,"Agriculture, forestry and fishing",1163902.85,2025,2,1172380.8047972836,,55467.68547547422
206,2025-03-01,2025-03-01,1,"Agriculture, forestry and fishing",1178132.43,2025,3,1179346.6350577,,54908.33281992283
0,2008-01-01,2008-01-01,2,Mining,759210.37,2008,1,730779.4689575674,,-67592.13477556617
1,2008-02-01,2008-02-01,2,Mining,908677.05,2008,2,942879.1438273592,,138052.08644432575
2,2008-03-01,2008-03-01,2,Mining,938232.02,2008,3,937090.1984106924,,125808.20892200875
3,2008-04-01,2008-04-01,2,Mining,937724.84,2008,4,939611.0466659006,,121874.10294335033
4,2008-05-01,2008-05-01,2,Mining,942442.79,2008,5,949394.253046109,,125200.81854665675
5,2008-06-01,2008-06-01,2,Mining,923834.62,2008,6,981556.972889859,,150903.05626905384
6,2008-07-01,2008-07-01,2,Mining,949495.25,2008,7,952130.0395013788,881742.4266666666,115008.22855765512
7,2008-08-01,2008-08-01,2,Mining,767145.6,2008,8,785456.531462163,879586.0491666666,-58145.17123859376
8,2008-09-01,2008-09-01,2,Mining,834844.68,2008,9,783530.0984964768,869493.7974999999,-66568.96603714756
9,2008-10-01,2008-10-01,2,Mining,919686.39,2008,10,933609.0840096507,859809.03125,76990.16357661679
10,2008-11-01,2008-11-01,2,Mining,811848.3,2008,11,828345.2335409009,851277.9033333333,-34820.54719936231
11,2008-12-01,2008-12-01,2,Mining,861000.5,2008,12,789760.3391919425,842454.8374999999,-79984.41066455131
12,2009-01-01,2009-01-01,2,Mining,812743.79,2009,1,784312.8889575674,833859.0625,-92047.77454827842
13,2009-02-01,2009-02-01,2,Mining,803390.57,2009,2,837592.6638273591,833195.1620833332,-45425.076421418344
14,2009-03-01,2009-03-01,2,Mining,801304.46,2009,3,800162.6384106923,838753.3195833333,-89556.84998988
15,2009-04-01,2009-04-01,2,Mining,842218.01,2009,4,844104.2166659007,837000.745,-52364.84910848073
16,2009-05-01,2009-05-01,2,Mining,833202.55,2009,5,840154.013046109,833277.8141666667,-63114.926112169516
17,2009-06-01,2009-06-01,2,Mining,821321.28,2009,6,879043.632889859,834191.7758333333,-31077.538400716847
18,2009-07-01,2009-07-01,2,Mining,845709.99,2009,7,848344.7795013788,837843.4874999999,-68682.55841031997
19,2009-08-01,2009-08-01,2,Mining,854997.25,2009,8,873308.181462163,844106.2562500001,-50680.593504088814
20,2009-09-01,2009-09-01,2,Mining,880388.81,2009,9,829074.2284964768,850596.01125,-101932.05994435039
21,2009-10-01,2009-10-01,2,Mining,832080.47,2009,10,846003.1640096507,855867.5733333332,-92077.12925840402
22,2009-11-01,2009-11-01,2,Mining,810103.88,2009,11,826600.8135409008,861536.6116666666,-118609.60432685562
23,2009-12-01,2009-12-01,2,Mining,884680.0,2009,12,813439.8391919425,868210.8637499999,-138955.7409961347
24,2010-01-01,2010-01-01,2,Mining,876705.37,2010,1,848274.4689575674,874833.1349999999,-111359.31402203068
25,2010-02-01,2010-02-01,2,Mining,889735.44,2010,2,923937.5338273591,880329.8733333333,-42984.42297618161
26,2010-03-01,2010-03-01,2,Mining,870713.71,2010,3,869571.8884106923,885292.68375,-104684.28455646837
27,2010-04-01,2010-04-01,2,Mining,899326.25,2010,4,901212.4566659007,890939.4241666666,-80419.71444188268
28,2010-05-01,2010-05-01,2,Mining,912151.23,2010,5,919102.6930461089,897694.7466666666,-69942.19006751571
29,2010-06-01,2010-06-01,2,Mining,902554.65,2010,6,960277.002889859,914651.0158333331,-36211.617460553534
30,2010-07-01,2010-07-01,2,Mining,923411.13,2010,7,926045.9195013788,941503.4870833334,-77911.23500510363
31,2010-08-01,2010-08-01,2,Mining,909217.83,2010,8,927528.761462163,965929.2412500001,-83915.21639737813
32,2010-09-01,2010-09-01,2,Mining,945275.68,2010,9,893961.0984964768,989108.9633333335,-124980.88302388194
33,2010-10-01,2010-10-01,2,Mining,902715.37,2010,10,916638.0640096507,1012980.425,-109805.34509610047
34,2010-11-01,2010-11-01,2,Mining,901596.72,2010,11,918093.6535409008,1035712.12875,-115845.88633296883
35,2010-12-01,2010-12-01,2,Mining,1200137.62,2010,12,1128897.4591919426,1057460.5591666666,87476.65337254317
36,2011-01-01,2011-01-01,2,Mining,1205707.06,2011,1,1177276.1589575675,1078191.2362499998,128399.4138931206
37,2011-02-01,2011-02-01,2,Mining,1146951.85,2011,2,1181153.9438273592,1100750.6591666664,124856.37312206393
38,2011-03-01,2011-03-01,2,Mining,1169810.63,2011,3,1168668.8084106923,1126792.9374999998,104994.32183624571
39,2011-04-01,2011-04-01,2,Mining,1173144.41,2011,4,1175030.6166659005,1153317.9579166665,104030.95676355762
40,2011-05-01,2011-05-01,2,Mining,1183893.96,2011,5,1190845.4230461088,1180314.3841666665,112579.35498530976
41,2011-06-01,2011-06-01,2,Mining,1152774.25,2011,6,1210496.602889859,1199721.3249999997,125029.1117602284
42,2011-07-01,2011-07-01,2,Mining,1170727.78,2011,7,1173362.5695013788,1197391.0529166665,80763.99164486374
43,2011-08-01,2011-08-01,2,Mining,1203327.33,2011,8,1221638.261462163,1184368.1954166666,121983.3197422314
44,2011-09-01,2011-09-01,2,Mining,1276180.86,2011,9,1224866.2784964768,1172283.2095833332,118233.45911916927
45,2011-10-01,2011-10-01,2,Mining,1208410.68,2011,10,1222333.3740096507,1160402.0941666667,108803.98529426171
46,2011-11-01,2011-11-01,2,Mining,1243815.64,2011,11,1260312.5735409008,1149500.99625,139969.8336247697
47,2011-12-01,2011-12-01,2,Mining,1323685.28,2011,12,1252445.1191919425,1139426.8745833333,125373.3164935296
48,2012-01-01,2012-01-01,2,Mining,1026232.87,2012,1,997801.9689575674,1142657.2391666665,-135914.61783769424
49,2012-02-01,2012-02-01,2,Mining,1013877.46,2012,2,1048079.5538273591,1156278.4654166664,-92198.51549904794
50,2012-03-01,2012-03-01,2,Mining,1012845.36,2012,3,1011703.5384106925,1168332.5941666665,-135052.64027698245
51,2012-04-01,2012-04-01,2,Mining,1044962.91,2012,4,1046849.1166659007,1181089.4249999998,-106301.01520069246
52,2012-05-01,2012-05-01,2,Mining,1050449.11,2012,5,1057400.5730461092,1182521.6774999998,-102057.53073173994
53,2012-06-01,2012-06-01,2,Mining,1044440.18,2012,6,1102162.532889859,1171148.5820833333,-63514.91622238839
54,2012-07-01,2012-07-01,2,Mining,1356590.6,2012,7,1359225.3895013789,1182614.142083333,187420.65442173323
55,2012-08-01,2012-08-01,2,Mining,1344373.94,2012,8,1362684.8714621628,1215534.5029166667,184848.83265649178
56,2012-09-01,2012-09-01,2,Mining,1424433.34,2012,9,1373118.7584964768,1247953.2095833332,189349.874933501
57,2012-10-01,2012-10-01,2,Mining,1366322.14,2012,10,1380244.8340096506,1280636.2516666667,190642.61508271727
58,2012-11-01,2012-11-01,2,Mining,1120278.24,2012,11,1136775.173540901,1311555.4649999999,-58561.28196500242
59,2012-12-01,2012-12-01,2,Mining,1174268.39,2012,12,1103028.2291919424,1342008.66875,-97945.24572413508
60,2013-01-01,2013-01-01,2,Mining,1450823.2,2013,1,1422392.2989575674,1359978.7354166668,215877.59204566316
61,2013-02-01,2013-02-01,2,Mining,1379375.79,2013,2,1413577.8838273592,1365944.7233333334,201617.05832988
62,2013-03-01,2013-03-01,2,Mining,1425395.99,2013,3,1424254.1684106924,1359957.8591666669,206939.998011634
63,2013-04-01,2013-04-01,2,Mining,1416805.29,2013,4,1418691.4966659006,1343412.9233333333,196112.85963582364
64,2013-05-01,2013-05-01,2,Mining,1420667.85,2013,5,1427619.313046109,1339366.5529166667,199859.59548289631
65,2013-06-01,2013-06-01,2,Mining,1405098.33,2013,6,1462820.682889859,1345440.1116666666,229956.26550220512
66,2013-07-01,2013-07-01,2,Mining,1427214.05,2013,7,1429848.8395013788,1337994.6225,191947.5554822823
67,2013-08-01,2013-08-01,2,Mining,1416934.2,2013,8,1435245.1314621628,1320665.1516666666,192364.4921350258
68,2013-09-01,2013-09-01,2,Mining,1208188.34,2013,9,1156873.7584964768,1305246.6100000003,-90940.52776171244
69,2013-10-01,2013-10-01,2,Mining,1185488.68,2013,10,1199411.3740096507,1289695.4066666665,-53304.138042937266
70,2013-11-01,2013-11-01,2,Mining,1203998.81,2013,11,1220495.7435409008,1274861.5495833333,-37101.15870816354
71,2013-12-01,2013-12-01,2,Mining,1236313.23,2013,12,1165073.0691919425,1260202.9129166668,-97397.56189704593
72,2014-01-01,2014-01-01,2,Mining,1210086.62,2014,1,1181655.7189575676,1245335.2595833333,-85692.86758178938
73,2014-02-01,2014-02-01,2,Mining,1204205.07,2014,2,1238407.1638273592,1229756.0254166664,-33834.74121540948
74,2014-03-01,2014-03-01,2,Mining,1230521.71,2014,3,1229379.8884106923,1225685.258333333,-47781.17342073168
75,2014-04-01,2014-04-01,2,Mining,1238450.69,2014,4,1240336.8966659005,1231965.300833333,-41779.374401088804
76,2014-05-01,2014-05-01,2,Mining,1243009.88,2014,5,1249961.3430461087,1237613.41125,-37156.0351831289
77,2014-06-01,2014-06-01,2,Mining,1230949.02,2014,6,1288671.372889859,1244652.2874999996,-3502.5335363666527
78,2014-07-01,2014-07-01,2,Mining,1244539.68,2014,7,1247174.4695013787,1251557.1895833332,-50120.62256682874
79,2014-08-01,2014-08-01,2,Mining,1225706.95,2014,8,1244017.8814621628,1257232.17875,-58472.26307755336
80,2014-09-01,2014-09-01,2,Mining,1301717.18,2014,9,1250402.5984964767,1262611.4095833332,-57365.28799560922
81,2014-10-01,2014-10-01,2,Mining,1242680.86,2014,10,1256603.5540096508,1267698.1754166668,-56533.135392130585
82,2014-11-01,2014-11-01,2,Mining,1282361.28,2014,11,1298858.213540901,1272881.6791666667,-19746.268570971675
83,2014-12-01,2014-12-01,2,Mining,1326883.79,2014,12,1255643.6291919425,1278545.5920833333,-68535.12806102238
84,2015-01-01,2015-01-01,2,Mining,1285233.71,2015,1,1256802.8089575674,1284978.38125,-73064.04613491171
85,2015-02-01,2015-02-01,2,Mining,1265257.72,2015,2,1299459.8138273591,1292362.0070833333,-36215.773250045255
86,2015-03-01,2015-03-01,2,Mining,1298570.6,2015,3,1297428.7784106925,1300203.9741666669,-44182.422478249064
87,2015-04-01,2015-04-01,2,Mining,1292484.18,2015,4,1294370.3866659005,1308570.184583333,-53309.27809969545
88,2015-05-01,2015-05-01,2,Mining,1313380.48,2015,5,1320331.9430461088,1317343.6824999999,-33554.662986011244
89,2015-06-01,2015-06-01,2,Mining,1296512.33,2015,6,1354234.682889859,1326880.35625,-6002.55778638483
90,2015-07-01,2015-07-01,2,Mining,1333363.31,2015,7,1335998.0995013788,1336337.135,-30738.426274882397
91,2015-08-01,2015-08-01,2,Mining,1314090.34,2015,8,1332401.271462163,1344624.925,-40988.100632270565
92,2015-09-01,2015-09-01,2,Mining,1401541.0,2015,9,1350226.4184964767,1353069.5466666666,-29974.03471733001
93,2015-10-01,2015-10-01,2,Mining,1343646.09,2015,10,1357568.7840096508,1362647.0262499996,-29605.34244156815
94,2015-11-01,2015-11-01,2,Mining,1391960.0,2015,11,1408456.9335409007,1371225.2091666667,14142.415698524565
95,2015-12-01,2015-12-01,2,Mining,1446165.24,2015,12,1374925.0791919425,1379318.259166667,-26700.445794757456
96,2016-01-01,2016-01-01,2,Mining,1392914.95,2016,1,1364484.0489575674,1388032.0433333335,-44627.10564962332
97,2016-02-01,2016-02-01,2,Mining,1356483.44,2016,2,1390685.533827359,1396005.804166667,-26089.673577531008
98,2016-03-01,2016-03-01,2,Mining,1410015.8,2016,3,1408873.9784106924,1404383.1379166667,-15747.161325195571
99,2016-04-01,2016-04-01,2,Mining,1410898.49,2016,4,1412784.6966659005,1413708.7029166664,-19867.509981164476
100,2016-05-01,2016-05-01,2,Mining,1400842.56,2016,5,1407794.023046109,1420889.4879166663,-33077.518633318134
101,2016-06-01,2016-06-01,2,Mining,1403283.45,2016,6,1461005.8028898588,1426435.8991666664,11723.677814567694
102,2016-07-01,2016-07-01,2,Mining,1435723.01,2016,7,1438357.7995013788,1430188.5695833333,-19528.88234782871
103,2016-08-01,2016-08-01,2,Mining,1403100.9,2016,8,1421411.8314621628,1432969.8170833334,-45276.19601404038
104,2016-09-01,2016-09-01,2,Mining,1513586.45,2016,9,1462271.8684964767,1435380.9920833332,-13416.958249007817
105,2016-10-01,2016-10-01,2,Mining,1455414.2,2016,10,1469336.8940096507,1438795.6999999997,-15554.501083242707
106,2016-11-01,2016-11-01,2,Mining,1452530.73,2016,11,1469027.6635409007,1445091.4691666663,-25270.280887457542
107,2016-12-01,2016-12-01,2,Mining,1518708.38,2016,12,1447468.2191919424,1451148.11625,-56442.34745056601
108,2017-01-01,2017-01-01,2,Mining,1410435.9,2017,1,1382004.9989575674,1454230.3983333332,-131726.1596816713
109,2017-02-01,2017-02-01,2,Mining,1405712.43,2017,2,1439914.523827359,1457809.27625,-83846.65798314451
110,2017-03-01,2017-03-01,2,Mining,1418655.01,2017,3,1417513.1884106924,1462912.2349999999,-116487.89273201255
111,2017-04-01,2017-04-01,2,Mining,1484212.27,2017,4,1486098.4766659006,1466720.3358333332,-58352.17799139023
112,2017-05-01,2017-05-01,2,Mining,1478627.24,2017,5,1485578.703046109,1471628.652083333,-69530.09850326716
113,2017-06-01,2017-06-01,2,Mining,1470858.3,2017,6,1528580.652889859,1477272.5079166668,-37393.31787592964
114,2017-07-01,2017-07-01,2,Mining,1442122.93,2017,7,1444757.7195013787,1484946.865416667,-132286.35525430297
115,2017-08-01,2017-08-01,2,Mining,1482594.05,2017,8,1500904.981462163,1494463.42875,-87411.75597735867
116,2017-09-01,2017-09-01,2,Mining,1556564.31,2017,9,1505249.7284964768,1506082.1954166668,-94538.83351324825
117,2017-10-01,2017-10-01,2,Mining,1503830.76,2017,10,1517753.4540096507,1515796.1633333336,-93702.02317563188
118,2017-11-01,2017-11-01,2,Mining,1521913.76,2017,11,1538410.693540901,1522861.6437500003,-84901.98867797642
119,2017-12-01,2017-12-01,2,Mining,1584777.89,2017,12,1513537.7291919424,1529351.3629166668,-121816.92416181066
120,2018-01-01,2018-01-01,2,Mining,1528550.97,2018,1,1500120.0689575674,1537488.7508333332,-147455.1427676482
121,2018-02-01,2018-02-01,2,Mining,1515994.88,2018,2,1550196.973827359,1546495.5091666663,-109770.26469581085
122,2018-03-01,2018-03-01,2,Mining,1587222.96,2018,3,1586081.1384106923,1554803.8883333332,-86441.33875566418
123,2018-04-01,2018-04-01,2,Mining,1548779.55,2018,4,1550665.7566659006,1563464.2187499998,-134566.067414833
124,2018-05-01,2018-05-01,2,Mining,1583631.49,2018,5,1590582.953046109,1573334.2579166666,-107502.55566051067
125,2018-06-01,2018-06-01,2,Mining,1521607.31,2018,6,1579329.662889859,1601978.965,-131743.05927605345
126,2018-07-01,2018-07-01,2,Mining,1586671.23,2018,7,1589306.0195013788,1648122.1662499998,-134875.8065841021
127,2018-08-01,2018-08-01,2,Mining,1554207.95,2018,8,1572518.8814621628,1689754.964583333,-164881.28409408103
128,2018-09-01,2018-09-01,2,Mining,1684351.51,2018,9,1633036.9284964767,1725701.3774999997,-117677.11646425817
129,2018-10-01,2018-10-01,2,Mining,1583891.49,2018,10,1597814.1840096507,1763022.0749999997,-166294.3124397064
130,2018-11-01,2018-11-01,2,Mining,1678733.97,2018,11,1695230.903540901,1798671.4895833333,-82336.74062917056
131,2018-12-01,2018-12-01,2,Mining,2115430.65,2018,12,2044190.4891919424,1818822.5675,253116.16005623015
132,2019-01-01,2019-01-01,2,Mining,2105335.04,2019,1,2076904.1389575675,1836815.553333333,272293.3819128114
133,2019-02-01,2019-02-01,2,Mining,1938397.97,2019,2,1972600.0638273591,1870417.4329166668,154438.9771748886
134,2019-03-01,2019-03-01,2,Mining,2027533.78,2019,3,2026391.9584106924,1907865.8395833336,194680.38066738774
135,2019-04-01,2019-04-01,2,Mining,2004165.47,2019,4,2006051.6766659005,1942014.0199999998,160801.99490541895
136,2019-05-01,2019-05-01,2,Mining,1983831.52,2019,5,1990782.9830461089,1972298.635,132018.63073545322
137,2019-06-01,2019-06-01,2,Mining,1605033.15,2019,6,1662755.5028898588,1987680.5050000001,-209490.28086675494
138,2019-07-01,2019-07-01,2,Mining,1935077.05,2019,7,1937711.8395013788,1991236.9816666665,52026.65037796181
139,2019-08-01,2019-08-01,2,Mining,2012247.24,2019,8,2030558.1714621629,1999100.0854166665,131486.00646338845
140,2019-09-01,2019-09-01,2,Mining,2125073.98,2019,9,2073759.3984964767,2008368.7529166667,161362.6890858789
141,2019-10-01,2019-10-01,2,Mining,1962725.35,2019,10,1976648.0440096508,2016939.311666667,50998.209070332116
142,2019-11-01,2019-11-01,2,Mining,2026730.87,2019,11,2043227.8035409008,2025931.7320833334,104404.00429305364
143,2019-12-01,2019-12-01,2,Mining,2136598.63,2019,12,2065358.4691919424,2048548.8408333336,113447.21568814968
144,2020-01-01,2020-01-01,2,Mining,2169522.5,2020,1,2141091.5989575675,2071928.0666666667,176185.9444963499
145,2020-02-01,2020-02-01,2,Mining,2062925.0,2020,2,2097127.0938273591,2080779.6420833329,119325.75958885555
146,2020-03-01,2020-03-01,2,Mining,2125454.77,2020,3,2124312.9484106926,2087653.0299999998,133718.96399721224
147,2020-04-01,2020-04-01,2,Mining,2111937.89,2020,4,2113824.0966659007,2095557.3541666665,110543.87937847059
148,2020-05-01,2020-05-01,2,Mining,2091877.19,2020,5,2098828.653046109,2104972.9595833328,82970.9761023433
149,2020-06-01,2020-06-01,2,Mining,2039798.09,2020,6,2097520.442889859,2114354.8804166666,69195.58246192825
150,2020-07-01,2020-07-01,2,Mining,2061413.53,2020,7,2064048.3195013788,2122179.0908333333,23367.414507860085
151,2020-08-01,2020-08-01,2,Mining,2098348.57,2020,8,2116659.501462163,2126870.97625,63734.019651509356
152,2020-09-01,2020-09-01,2,Mining,2203933.96,2020,9,2152619.3784964764,2130459.3220833335,87560.93614289258
153,2020-10-01,2020-10-01,2,Mining,2073569.15,2020,10,2087491.8440096506,2135136.404166667,10411.714138249168
154,2020-11-01,2020-11-01,2,Mining,2141861.6,2020,11,2158358.533540901,2139089.9975,69366.97030319646
155,2020-12-01,2020-12-01,2,Mining,2246634.0,2020,12,2175393.8391919425,2144519.8391666664,74599.99752855115
156,2021-01-01,2021-01-01,2,Mining,2247268.18,2021,1,2218837.2789575676,2152316.434166666,106348.6793592372
157,2021-02-01,2021-02-01,2,Mining,2097784.57,2021,2,2131986.6638273587,2161256.0508333333,7908.616717704106
158,2021-03-01,2021-03-01,2,Mining,2176715.5,2021,3,2175573.6784106926,2170354.1204166664,40008.46355453227
