index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Wage_Growth_SA,Real_Wage_Growth_SA_Annual,Real_Wage_Growth_SA_Annual_cycle
163,2021-08-01,2021-08-01,1,"Agriculture, forestry and fishing",948321.93,2021,8,948295.8756112133,951204.3816666666,-1.0767119524443536,-1.5646227497516318,-4.511777850034083
164,2021-09-01,2021-09-01,1,"Agriculture, forestry and fishing",979271.92,2021,9,949143.194410233,952739.7408333332,0.08935173302040411,-2.6968866359246446,-5.609817380884243
165,2021-10-01,2021-10-01,1,"Agriculture, forestry and fishing",936973.18,2021,10,949386.5603553923,953102.4849999999,0.025640593178422044,0.9330356808524787,-1.9492217976026889
166,2021-11-01,2021-11-01,1,"Agriculture, forestry and fishing",942850.67,2021,11,952805.9547564338,953985.2420833332,0.36016882309368725,0.96399882948488,-1.8912812249029933
167,2021-12-01,2021-12-01,1,"Agriculture, forestry and fishing",1019751.76,2021,12,980471.9178293505,955276.0079166665,2.9036303703610766,1.9311945503287964,-0.9009336357559867
168,2022-01-01,2022-01-01,1,"Agriculture, forestry and fishing",943792.6,2022,1,950569.4317095588,955273.4216666664,-3.049805463678368,1.400796890824485,-1.4121201028291521
169,2022-02-01,2022-02-01,1,"Agriculture, forestry and fishing",944696.41,2022,2,953923.3683762255,954970.1866666664,0.3528344752928403,2.779501656411032,-0.018252989142721887
170,2022-03-01,2022-03-01,1,"Agriculture, forestry and fishing",946226.4,2022,3,947099.4262668506,955347.0874999999,-0.7153553771295784,1.1806380635929647,-1.6061003506630396
171,2022-04-01,2022-04-01,1,"Agriculture, forestry and fishing",933376.36,2022,4,941546.8690012255,956223.4204166665,-0.5862697317336019,-0.24849020150251588,-3.0284556328928125
172,2022-05-01,2022-05-01,1,"Agriculture, forestry and fishing",963287.06,2022,5,966381.7019439338,957208.6749999998,2.6376629523554795,2.4957998306817997,-0.2817206051551171
173,2022-06-01,2022-06-01,1,"Agriculture, forestry and fishing",951927.67,2022,6,968793.7357460172,956360.6616666666,0.2495943163277392,0.7746141565418752,-2.004850642221061
174,2022-07-01,2022-07-01,1,"Agriculture, forestry and fishing",949050.7,2022,7,951108.6239935661,954261.0770833333,-1.8254775087735986,-0.7832947547227631,-3.5691524722880876
175,2022-08-01,2022-08-01,1,"Agriculture, forestry and fishing",948553.09,2022,8,948527.0356112132,952962.1908333333,-0.27142939483749684,0.024376358259581288,-2.7723665618549083
176,2022-09-01,2022-09-01,1,"Agriculture, forestry and fishing",988086.38,2022,9,957957.6544102329,951710.3833333333,0.9942382710201647,0.92867546771771,-1.8834611268063992
177,2022-10-01,2022-10-01,1,"Agriculture, forestry and fishing",949190.71,2022,10,961604.0903553922,950827.6716666669,0.3806468822887821,1.286886765642281,-1.5451467715482812
178,2022-11-01,2022-11-01,1,"Agriculture, forestry and fishing",954279.25,2022,11,964234.5347564338,952767.0508333334,0.27354754700237294,1.1994656354683997,-1.6569483761627644
179,2022-12-01,2022-12-01,1,"Agriculture, forestry and fishing",987970.86,2022,12,948691.0178293504,957115.635,-1.612005831237906,-3.2413880930276084,-6.126634451962044
180,2023-01-01,2023-01-01,1,"Agriculture, forestry and fishing",925183.47,2023,1,931960.3017095588,961418.6449999999,-1.7635579767659504,-1.9576823511494812,-4.876168486242886
181,2023-02-01,2023-02-01,1,"Agriculture, forestry and fishing",932132.27,2023,2,941359.2283762255,965911.2479166667,1.008511483742991,-1.3171016054871143,-4.273143228174232
182,2023-03-01,2023-03-01,1,"Agriculture, forestry and fishing",928747.16,2023,3,929620.1862668506,969253.1266666667,-1.2470310754401193,-1.8455549137958327,-4.843338393333612
183,2023-04-01,2023-04-01,1,"Agriculture, forestry and fishing",929670.52,2023,4,937841.0290012255,970870.7233333334,0.8843227433978251,-0.39359060308182814,-3.43713999476526
184,2023-05-01,2023-05-01,1,"Agriculture, forestry and fishing",1013538.0,2023,5,1016632.6419439338,972111.4075,8.40138259110066,5.199905989415687,2.1067663156917913
185,2023-06-01,2023-06-01,1,"Agriculture, forestry and fishing",1006042.75,2023,6,1022908.8157460171,975124.8729166667,0.6173492314866635,5.585820593516622,2.4394924743995654
186,2023-07-01,2023-07-01,1,"Agriculture, forestry and fishing",998207.86,2023,7,1000265.7839935662,980261.095,-2.213592394932795,5.1684065058306805,1.9655017285969527
187,2023-08-01,2023-08-01,1,"Agriculture, forestry and fishing",1007218.4,2023,8,1007192.3456112132,984717.81875,0.6924721137608669,6.184885385180117,2.9222068644909895
188,2023-09-01,2023-09-01,1,"Agriculture, forestry and fishing",1009626.16,2023,9,979497.4344102329,989036.0295833333,-2.74971422505933,2.248510662327874,-1.0769627256789982
189,2023-10-01,2023-10-01,1,"Agriculture, forestry and fishing",966473.25,2023,10,978886.6303553922,993948.385,-0.062358923401206745,1.7972614897689088,-1.5938744758341437
190,2023-11-01,2023-11-01,1,"Agriculture, forestry and fishing",966773.13,2023,11,976728.4147564338,995363.5579166666,-0.2204765630699157,1.295730400607975,-2.1637741293882087
191,2023-12-01,2023-12-01,1,"Agriculture, forestry and fishing",1047800.15,2023,12,1008520.3078293505,993840.5962500001,3.254936847603096,6.306509588010245,2.776104528719629
192,2024-01-01,2024-01-01,1,"Agriculture, forestry and fishing",988623.51,2024,1,995400.3417095589,994067.3258333333,-1.3009124375521819,6.807161193843525,3.203514358040862
193,2024-02-01,2024-02-01,1,"Agriculture, forestry and fishing",975653.6,2024,2,984880.5583762254,995152.2654166667,-1.0568394335957465,4.623243570371227,0.9441830079629532
194,2024-03-01,2024-03-01,1,"Agriculture, forestry and fishing",988862.89,2024,3,989735.9162668505,998041.0583333332,0.4929895152596231,6.466698000762161,2.7101963403037765
195,2024-04-01,2024-04-01,1,"Agriculture, forestry and fishing",987451.32,2024,4,995621.8290012254,1002544.8745833334,0.5946952755413459,6.161044165612473,2.3252113289458256
196,2024-05-01,2024-05-01,1,"Agriculture, forestry and fishing",989721.35,2024,5,992815.9919439338,1006930.5595833336,-0.28181755115859186,-2.3426997144671113,-6.259637424222625
197,2024-06-01,2024-06-01,1,"Agriculture, forestry and fishing",993308.32,2024,6,1010174.3857460171,1014625.8150000001,1.7483998991691951,-1.2449232819166545,-5.244641121809527
198,2024-07-01,2024-07-01,1,"Agriculture, forestry and fishing",1016383.8,2024,7,1018441.7239935662,1024108.9837500001,0.8184070358746798,1.8171110409707758,-2.266915446604356
199,2024-08-01,2024-08-01,1,"Agriculture, forestry and fishing",1015081.01,2024,8,1015054.9556112132,1032943.3641666666,-0.33254415079074784,0.7806463218531068,-3.3890301235357025
200,2024-09-01,2024-09-01,1,"Agriculture, forestry and fishing",1071094.58,2024,9,1040965.854410233,1041923.4070833334,2.5526597014067676,6.275505972816653,2.0190429585277636
201,2024-10-01,2024-10-01,1,"Agriculture, forestry and fishing",1013096.42,2024,10,1025509.8003553923,,-1.4847801192861887,4.762877390926579,0.41872204562001514
202,2024-11-01,2024-11-01,1,"Agriculture, forestry and fishing",1025406.4,2024,11,1035361.6847564338,,0.9606816431815046,6.003026953467039,1.570488784958843
203,2024-12-01,2024-12-01,1,"Agriculture, forestry and fishing",1173853.01,2024,12,1134573.1678293506,,9.58230196593146,12.498792440908302,7.97739299606817
204,2025-01-01,2025-01-01,1,"Agriculture, forestry and fishing",1090166.7,2025,1,1096943.5317095588,,-3.3166337074394425,10.201241223767688,5.590701970549954
205,2025-02-01,2025-02-01,1,"Agriculture, forestry and fishing",1086135.54,2025,2,1095362.4983762256,,-0.14413078591832829,11.217800885637551,6.51798165912288
206,2025-03-01,2025-03-01,1,"Agriculture, forestry and fishing",1093901.98,2025,3,1094775.0062668505,,-0.053634491800291784,10.612840079219632,5.823695943482534
0,2008-01-01,2008-01-01,2,Mining,1399525.78,2008,1,1358996.7202267158,,,,
1,2008-02-01,2008-02-01,2,Mining,1668477.58,2008,2,1708490.2174662992,,25.717022862371497,,
2,2008-03-01,2008-03-01,2,Mining,1708638.72,2008,3,1710063.9324923407,,0.09211144494436496,,
3,2008-04-01,2008-04-01,2,Mining,1701597.09,2008,4,1704681.0474142157,,-0.31477683236553755,,
4,2008-05-01,2008-05-01,2,Mining,1690625.21,2008,5,1700138.5849402572,,-0.2664699347041388,,
5,2008-06-01,2008-06-01,2,Mining,1632979.89,2008,6,1705807.539888174,,0.33344075583792154,,
6,2008-07-01,2008-07-01,2,Mining,1659539.08,2008,7,1653868.475413603,1554120.1004166668,-3.0448373137086704,,
7,2008-08-01,2008-08-01,2,Mining,1328440.86,2008,8,1346403.2297763482,1543267.6237500003,-18.59067091537392,,
8,2008-09-01,2008-09-01,2,Mining,1430472.6,2008,9,1365936.8293841912,1518693.6675,1.4507986297008335,,
9,2008-10-01,2008-10-01,2,Mining,1562039.37,2008,10,1590589.6124402576,1495411.7741666667,16.446791551652296,,
10,2008-11-01,2008-11-01,2,Mining,1380573.67,2008,11,1416741.867466299,1475429.63,-10.929767402871693,,
11,2008-12-01,2008-12-01,2,Mining,1481627.12,2008,12,1382818.9130912991,1456737.9912499997,-2.394434381731636,,
12,2009-01-01,2009-01-01,2,Mining,1409334.25,2009,1,1368805.1902267158,1440307.2683333333,-1.0134170665380582,0.721743463690161,-1.186916861048215
13,2009-02-01,2009-02-01,2,Mining,1398209.67,2009,2,1438222.307466299,1439497.30875,5.071365723568433,-15.819107843696578,-17.994972251317293
14,2009-03-01,2009-03-01,2,Mining,1389131.68,2009,3,1390556.8924923406,1450356.4145833333,-3.314189658059885,-18.683923678475168,-21.12698301066911
15,2009-04-01,2009-04-01,2,Mining,1462338.69,2009,4,1465422.6474142156,1449224.3437499998,5.383868529657243,-14.035376316462521,-16.745473406516933
16,2009-05-01,2009-05-01,2,Mining,1450312.15,2009,5,1459825.5249402572,1445369.3549999997,-0.38194595148606236,-14.13491006725458,-17.111576723208834
17,2009-06-01,2009-06-01,2,Mining,1424693.62,2009,6,1497521.2698881743,1449148.6920833334,2.5822089218134225,-12.210420292412017,-15.452748088157888
18,2009-07-01,2009-07-01,2,Mining,1473488.0,2009,7,1467817.395413603,1456419.8220833335,-1.983536065353475,-11.249448354922665,-14.755956596433306
19,2009-08-01,2009-08-01,2,Mining,1495052.91,2009,8,1513015.279776348,1467019.1504166666,3.0792579856303792,12.374602668449919,8.606086177287317
20,2009-09-01,2009-09-01,2,Mining,1524479.09,2009,9,1459943.3193841912,1477798.1812500001,-3.507694938811312,6.882198940516249,2.854651755590247
21,2009-10-01,2009-10-01,2,Mining,1440863.18,2009,10,1469413.4224402574,1486239.5912499998,0.6486623782121059,-7.618318958722082,-11.90118032673311
22,2009-11-01,2009-11-01,2,Mining,1409230.13,2009,11,1445398.327466299,1494576.7254166666,-1.6343320815782714,2.0227015702761086,-2.511040541985672
23,2009-12-01,2009-12-01,2,Mining,1543674.75,2009,12,1444866.543091299,1504480.779583333,-0.03679154492535197,4.4870394389741275,-0.2923412204531175
24,2010-01-01,2010-01-01,2,Mining,1521793.74,2010,1,1481264.6802267157,1513807.7125,2.5191348854644247,8.215887169552104,3.19693829360852
25,2010-02-01,2010-02-01,2,Mining,1540134.06,2010,2,1580146.6974662992,1520324.4962499999,6.67551306390759,9.86804260114884,4.6164262286211715
26,2010-03-01,2010-03-01,2,Mining,1505904.03,2010,3,1507329.2424923407,1526064.1104166664,-4.608271819997367,8.397524087684417,2.9209466600543
27,2010-04-01,2010-04-01,2,Mining,1548160.18,2010,4,1551244.1374142156,1533283.57375,2.913424199829251,5.856432623819119,0.16337068354482298
28,2010-05-01,2010-05-01,2,Mining,1564581.88,2010,5,1574095.2549402572,1542104.2570833333,1.4730832481425038,7.827629264440783,1.9273069167885346
29,2010-06-01,2010-06-01,2,Mining,1548121.19,2010,6,1620948.839888174,1567519.404583333,2.976540638240799,8.242124668400642,2.1445123208683636
30,2010-07-01,2010-07-01,2,Mining,1573906.82,2010,7,1568236.215413603,1609408.1295833332,-3.251961022915917,6.841370071902153,0.5571695630241198
31,2010-08-01,2010-08-01,2,Mining,1551036.9,2010,8,1568999.269776348,1647293.6808333332,0.048656851260364675,3.7001602527289457,-2.7592116950871874
32,2010-09-01,2010-09-01,2,Mining,1606245.84,2010,9,1541710.0693841912,1682500.9412500001,-1.7392742570266906,5.600679760258731,-1.0217363193623283
33,2010-10-01,2010-10-01,2,Mining,1532363.55,2010,10,1560913.7924402575,1718320.4316666666,1.2456118330820054,6.22699974034846,-0.5456012890051385
34,2010-11-01,2010-11-01,2,Mining,1529426.16,2010,11,1565594.357466299,1752087.2745833332,0.29986057197459726,8.315772041240477,1.4065850029338351
35,2010-12-01,2010-12-01,2,Mining,2033442.26,2010,12,1934634.053091299,1783988.5220833332,23.57185907480148,33.897075985449845,26.865645847563258
36,2011-01-01,2011-01-01,2,Mining,2037355.63,2011,1,1996826.5702267156,1814348.3891666664,3.2146915348688854,34.80552104442876,27.666923831649584
37,2011-02-01,2011-02-01,2,Mining,1933825.4,2011,2,1973838.037466299,1847846.17625,-1.1512533488477472,24.914860160216,17.68469771589579
38,2011-03-01,2011-03-01,2,Mining,1957186.94,2011,3,1958612.1524923407,1886693.9749999999,-0.7713847177402089,29.939239369748584,22.633425876552536
39,2011-04-01,2011-04-01,2,Mining,1956545.04,2011,4,1959628.9974142157,1925852.0333333334,0.0519166043456476,26.32627902663607,18.960904550542125
40,2011-05-01,2011-05-01,2,Mining,1966601.25,2011,5,1976114.6249402573,1965324.0599999998,0.8412626853243621,25.539710429738772,18.13086627940586
41,2011-06-01,2011-06-01,2,Mining,1911731.76,2011,6,1984559.4098881742,1990947.5933333335,0.4273428697574744,22.43195843399257,14.995590857484757
42,2011-07-01,2011-07-01,2,Mining,1938933.06,2011,7,1933262.455413603,1980121.7341666664,-2.584803166838001,23.27622818630859,15.827998472435507
43,2011-08-01,2011-08-01,2,Mining,1989957.55,2011,8,2007919.9197763482,1952183.6320833329,3.8617345593034313,27.97456050203042,20.529729273627687
44,2011-09-01,2011-09-01,2,Mining,2099672.36,2011,9,2035136.589384191,1926306.7041666661,1.3554658898385918,32.005143496084855,24.57844858039625
45,2011-10-01,2011-10-01,2,Mining,1978730.43,2011,10,2007280.6724402574,1901427.2895833333,-1.36874925689201,28.596510720952196,21.202008741224745
46,2011-11-01,2011-11-01,2,Mining,2030387.92,2011,11,2066556.117466299,1878624.6937499999,2.9530222574195575,31.998183795880465,24.649060522841463
47,2011-12-01,2011-12-01,2,Mining,2147445.3,2011,12,2048637.0930912988,1857835.4770833328,-0.8670959488373264,5.892744409095729,-1.3988488347937222
48,2012-01-01,2012-01-01,2,Mining,1663531.97,2012,1,1623002.9102267157,1859026.1370833332,-20.776455932579097,-18.720887711222545,-25.94402424513578
49,2012-02-01,2012-02-01,2,Mining,1637134.61,2012,2,1677147.2474662992,1876957.1383333332,3.336059159131155,-15.031161846533491,-22.17612883769158
50,2012-03-01,2012-03-01,2,Mining,1632831.46,2012,3,1634256.6724923407,1891822.1299999997,-2.5573529717652477,-16.560475211350877,-23.61857348965037
51,2012-04-01,2012-04-01,2,Mining,1683794.57,2012,4,1686878.5274142157,1907431.7925,3.219925964360515,-13.918474892946664,-20.881847838854362
52,2012-05-01,2012-05-01,2,Mining,1692089.42,2012,5,1701602.7949402572,1905567.7466666666,0.8728706475748416,-13.891493263367716,-20.752944565841283
53,2012-06-01,2012-06-01,2,Mining,1687302.39,2012,6,1760130.039888174,1884315.0066666664,3.439536249114572,-11.308775584231379,-18.061608115350207
54,2012-07-01,2012-07-01,2,Mining,2191938.27,2012,7,2186267.665413603,1900205.44625,24.210576256769233,13.086956160118056,6.449100475897948
55,2012-08-01,2012-08-01,2,Mining,2167296.37,2012,8,2185258.739776348,1950743.4662499998,-0.046148312634175515,8.831966765873457,2.315246315979566
56,2012-09-01,2012-09-01,2,Mining,2279093.34,2012,9,2214557.569384191,2000403.6549999998,1.34074876693282,8.81616403222798,2.426487754393574
57,2012-10-01,2012-10-01,2,Mining,2173941.35,2012,10,2202491.5924402573,2050695.5029166667,-0.5448481949958617,9.725143208930586,3.468152726639797
58,2012-11-01,2012-11-01,2,Mining,1790439.9,2012,11,1826608.097466299,2098670.385,-17.066285122909232,-11.611009155376252,-17.72995825578777
59,2012-12-01,2012-12-01,2,Mining,1877327.56,2012,12,1778519.353091299,2145143.310416667,-2.6326799077319496,-13.185241100579926,-19.161106030362696
60,2013-01-01,2013-01-01,2,Mining,2315020.26,2013,1,2274491.2002267158,2170369.1641666666,27.886783816737946,40.1409193966876,34.31300543393032
61,2013-02-01,2013-02-01,2,Mining,2198558.8,2013,2,2238571.4374662987,2175904.648333333,-1.5792438659176455,33.47494925374945,27.799824910102046
62,2013-03-01,2013-03-01,2,Mining,2263251.8,2013,3,2264677.0124923405,2162765.772916666,1.1661711835110777,38.575356650590905,33.05756767298098
63,2013-04-01,2013-04-01,2,Mining,2260378.58,2013,4,2263462.5374142155,2133611.9349999996,-0.05362685590155625,34.18052934041638,28.82411406579292
64,2013-05-01,2013-05-01,2,Mining,2266902.58,2013,5,2276415.9549402576,2124139.239583333,0.5722832744932571,33.78068969498735,28.588923976496115
65,2013-06-01,2013-06-01,2,Mining,2227839.44,2013,6,2300667.089888174,2129567.075833333,1.0653209003955055,30.710063333408133,25.68523813210408
66,2013-07-01,2013-07-01,2,Mining,2256821.71,2013,7,2251151.105413603,2112923.7954166667,-2.152244655135116,2.967772017417869,-1.889027191284037
67,2013-08-01,2013-08-01,2,Mining,2235264.55,2013,8,2253226.919776348,2080303.6491666667,0.09221124062941399,3.110303542680537,-1.578787872210074
68,2013-09-01,2013-09-01,2,Mining,1895792.15,2013,9,1831256.379384191,2050127.36875,-18.727387671812522,-17.3082513319618,-21.831342250210703
69,2013-10-01,2013-10-01,2,Mining,1857550.43,2013,10,1886100.6724402574,2018426.77,2.994899767912851,-14.365136334048556,-18.72531096919888
70,2013-11-01,2013-11-01,2,Mining,1879486.13,2013,11,1915654.327466299,1986614.20375,1.566918216926605,4.874949920758409,0.6733988905048784
