Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3
2021-12-01,2,Mining,2420079.2,2021,12,2283369.193333334
2022-01-01,2,Mining,2446727.42,2022,1,2359142.0433333335
2022-02-01,2,Mining,2220933.79,2022,2,2362580.136666667
2022-03-01,2,Mining,2339963.3,2022,3,2335874.836666667
2022-04-01,2,Mining,2370357.36,2022,4,2310418.15
2022-05-01,2,Mining,2370751.83,2022,5,2360357.4966666666
2022-06-01,2,Mining,2339068.58,2022,6,2360059.2566666664
2022-07-01,2,Mining,2408712.54,2022,7,2372844.316666667
2022-08-01,2,Mining,2431172.59,2022,8,2392984.5700000003
2022-09-01,2,Mining,2641494.53,2022,9,2493793.22
2022-10-01,2,Mining,2549738.78,2022,10,2540801.966666667
2022-11-01,2,Mining,2605121.96,2022,11,2598785.09
2022-12-01,2,Mining,2283159.93,2022,12,2479340.2233333336
2023-01-01,2,Mining,2163747.16,2023,1,2350676.35
2023-02-01,2,Mining,2155487.09,2023,2,2200798.06
2023-03-01,2,Mining,2207965.37,2023,3,2175733.2066666665
2023-04-01,2,Mining,2200917.72,2023,4,2188123.393333334
2023-05-01,2,Mining,2221142.17,2023,5,2210008.4200000004
2023-06-01,2,Mining,2229473.99,2023,6,2217177.9600000004
2023-07-01,2,Mining,2227167.77,2023,7,2225927.976666667
2023-08-01,2,Mining,2241166.14,2023,8,2232602.6333333333
2023-09-01,2,Mining,2371450.66,2023,9,2279928.19
2023-10-01,2,Mining,2235774.2,2023,10,2282797.0000000005
2023-11-01,2,Mining,2257844.52,2023,11,2288356.4600000004
2023-12-01,2,Mining,2425246.55,2023,12,2306288.4233333333
2024-01-01,2,Mining,2286473.46,2024,1,2323188.1766666668
2024-02-01,2,Mining,2286521.63,2024,2,2332747.2133333334
2024-03-01,2,Mining,2342840.63,2024,3,2305278.5733333332
2024-04-01,2,Mining,2319943.91,2024,4,2316435.39
2024-05-01,2,Mining,2371203.14,2024,5,2344662.5600000005
2024-06-01,2,Mining,2342817.8,2024,6,2344654.9499999997
2024-07-01,2,Mining,2403001.9,2024,7,2372340.946666667
2024-08-01,2,Mining,2353344.98,2024,8,2366388.2266666666
2024-09-01,2,Mining,2536458.9,2024,9,2430935.2600000002
2024-10-01,2,Mining,2444881.82,2024,10,2444895.233333334
2024-11-01,2,Mining,2501427.96,2024,11,2494256.2266666666
2024-12-01,2,Mining,3244361.18,2024,12,2730223.6533333333
2025-01-01,2,Mining,3335469.83,2025,1,3027086.3233333337
2025-02-01,2,Mining,3075206.47,2025,2,3218345.8266666667
2025-03-01,2,Mining,3238348.11,2025,3,3216341.47
2008-01-01,3,Manufacturing,426793.7,2008,1,
2008-02-01,3,Manufacturing,456055.18,2008,2,
2008-03-01,3,Manufacturing,451683.38,2008,3,444844.08666666667
2008-04-01,3,Manufacturing,458339.21,2008,4,455359.25666666665
2008-05-01,3,Manufacturing,456490.47,2008,5,455504.35333333333
2008-06-01,3,Manufacturing,456313.38,2008,6,457047.6866666667
2008-07-01,3,Manufacturing,459011.45,2008,7,457271.76666666666
2008-08-01,3,Manufacturing,428637.77,2008,8,447987.5333333334
2008-09-01,3,Manufacturing,457738.86,2008,9,448462.69333333336
2008-10-01,3,Manufacturing,449725.73,2008,10,445367.4533333333
2008-11-01,3,Manufacturing,432780.14,2008,11,446748.24333333335
2008-12-01,3,Manufacturing,481414.41,2008,12,454640.0933333333
2009-01-01,3,Manufacturing,447771.69,2009,1,453988.74666666664
2009-02-01,3,Manufacturing,439246.49,2009,2,456144.1966666666
2009-03-01,3,Manufacturing,440070.68,2009,3,442362.95333333337
2009-04-01,3,Manufacturing,441284.53,2009,4,440200.56666666665
2009-05-01,3,Manufacturing,436094.03,2009,5,439149.74666666664
2009-06-01,3,Manufacturing,435537.72,2009,6,437638.76
2009-07-01,3,Manufacturing,439468.83,2009,7,437033.5266666667
2009-08-01,3,Manufacturing,442004.06,2009,8,439003.5366666667
2009-09-01,3,Manufacturing,470918.26,2009,9,450797.05000000005
2009-10-01,3,Manufacturing,445055.57,2009,10,452659.2966666667
2009-11-01,3,Manufacturing,446989.73,2009,11,454321.1866666667
2009-12-01,3,Manufacturing,497688.29,2009,12,463244.52999999997
2010-01-01,3,Manufacturing,476560.02,2010,1,473746.01333333337
2010-02-01,3,Manufacturing,465599.38,2010,2,479949.23
2010-03-01,3,Manufacturing,469255.46,2010,3,470471.61999999994
2010-04-01,3,Manufacturing,473466.85,2010,4,469440.5633333333
2010-05-01,3,Manufacturing,467081.26,2010,5,469934.5233333334
2010-06-01,3,Manufacturing,467754.73,2010,6,469434.27999999997
2010-07-01,3,Manufacturing,473130.78,2010,7,469322.25666666665
2010-08-01,3,Manufacturing,477929.76,2010,8,472938.42333333334
2010-09-01,3,Manufacturing,514743.76,2010,9,488601.43333333335
2010-10-01,3,Manufacturing,485520.3,2010,10,492731.2733333334
2010-11-01,3,Manufacturing,489309.67,2010,11,496524.57666666666
2010-12-01,3,Manufacturing,595114.67,2010,12,523314.88000000006
2011-01-01,3,Manufacturing,557330.12,2011,1,547251.4866666667
2011-02-01,3,Manufacturing,543399.11,2011,2,565281.2999999999
2011-03-01,3,Manufacturing,553482.34,2011,3,551403.8566666667
2011-04-01,3,Manufacturing,552181.96,2011,4,549687.8033333333
2011-05-01,3,Manufacturing,546437.76,2011,5,550700.6866666666
2011-06-01,3,Manufacturing,549261.56,2011,6,549293.76
2011-07-01,3,Manufacturing,560355.87,2011,7,552018.3966666666
2011-08-01,3,Manufacturing,563742.78,2011,8,557786.7366666667
2011-09-01,3,Manufacturing,611329.1,2011,9,578475.9166666666
2011-10-01,3,Manufacturing,567530.11,2011,10,580867.33
2011-11-01,3,Manufacturing,576288.89,2011,11,585049.3666666667
2011-12-01,3,Manufacturing,646587.47,2011,12,596802.1566666666
2012-01-01,3,Manufacturing,557962.14,2012,1,593612.8333333334
2012-02-01,3,Manufacturing,545769.05,2012,2,583439.5533333333
2012-03-01,3,Manufacturing,550223.72,2012,3,551318.3033333333
2012-04-01,3,Manufacturing,558752.87,2012,4,551581.88
2012-05-01,3,Manufacturing,548549.09,2012,5,552508.5599999999
2012-06-01,3,Manufacturing,548470.35,2012,6,551924.1033333334
2012-07-01,3,Manufacturing,629953.4,2012,7,575657.6133333333
2012-08-01,3,Manufacturing,630627.81,2012,8,603017.1866666666
2012-09-01,3,Manufacturing,682349.25,2012,9,647643.4866666667
2012-10-01,3,Manufacturing,634688.51,2012,10,649221.8566666668
2012-11-01,3,Manufacturing,590026.91,2012,11,635688.2233333334
2012-12-01,3,Manufacturing,651726.8,2012,12,625480.74
2013-01-01,3,Manufacturing,683452.06,2013,1,641735.2566666667
2013-02-01,3,Manufacturing,667304.54,2013,2,667494.4666666667
2013-03-01,3,Manufacturing,663641.18,2013,3,671465.9266666668
2013-04-01,3,Manufacturing,670397.48,2013,4,667114.4
2013-05-01,3,Manufacturing,661759.4,2013,5,665266.02
2013-06-01,3,Manufacturing,662909.06,2013,6,665021.98
2013-07-01,3,Manufacturing,672675.73,2013,7,665781.3966666666
2013-08-01,3,Manufacturing,678847.51,2013,8,671477.4333333333
2013-09-01,3,Manufacturing,674131.87,2013,9,675218.37
2013-10-01,3,Manufacturing,632411.35,2013,10,661796.91
2013-11-01,3,Manufacturing,635663.02,2013,11,647402.08
2013-12-01,3,Manufacturing,703021.31,2013,12,657031.8933333334
2014-01-01,3,Manufacturing,671097.81,2014,1,669927.38
2014-02-01,3,Manufacturing,668297.2,2014,2,680805.4400000001
2014-03-01,3,Manufacturing,654623.42,2014,3,664672.81
2014-04-01,3,Manufacturing,657274.92,2014,4,660065.18
2014-05-01,3,Manufacturing,659241.27,2014,5,657046.5366666667
2014-06-01,3,Manufacturing,654843.12,2014,6,657119.77
2014-07-01,3,Manufacturing,656459.67,2014,7,656848.02
2014-08-01,3,Manufacturing,656685.89,2014,8,655996.2266666667
2014-09-01,3,Manufacturing,708883.41,2014,9,674009.6566666666
2014-10-01,3,Manufacturing,663083.01,2014,10,676217.4366666666
2014-11-01,3,Manufacturing,670533.37,2014,11,680833.2633333333
2014-12-01,3,Manufacturing,738057.92,2014,12,690558.1
2015-01-01,3,Manufacturing,704263.3,2015,1,704284.8633333333
2015-02-01,3,Manufacturing,700381.43,2015,2,714234.2166666667
2015-03-01,3,Manufacturing,688975.97,2015,3,697873.5666666668
2015-04-01,3,Manufacturing,692480.82,2015,4,693946.0733333334
2015-05-01,3,Manufacturing,681946.85,2015,5,687801.2133333334
2015-06-01,3,Manufacturing,683098.09,2015,6,685841.9199999999
2015-07-01,3,Manufacturing,714556.62,2015,7,693200.52
2015-08-01,3,Manufacturing,713860.32,2015,8,703838.3433333333
2015-09-01,3,Manufacturing,764364.17,2015,9,730927.0366666666
2015-10-01,3,Manufacturing,716015.65,2015,10,731413.3799999999
2015-11-01,3,Manufacturing,719850.45,2015,11,733410.09
2015-12-01,3,Manufacturing,799333.91,2015,12,745066.67
2016-01-01,3,Manufacturing,749373.48,2016,1,756185.9466666667
2016-02-01,3,Manufacturing,742608.47,2016,2,763771.9533333333
2016-03-01,3,Manufacturing,740275.34,2016,3,744085.7633333333
2016-04-01,3,Manufacturing,733948.95,2016,4,738944.2533333333
2016-05-01,3,Manufacturing,727102.12,2016,5,733775.4700000001
2016-06-01,3,Manufacturing,725604.02,2016,6,728885.0299999999
2016-07-01,3,Manufacturing,753773.6,2016,7,735493.2466666667
2016-08-01,3,Manufacturing,755037.4,2016,8,744805.0066666667
2016-09-01,3,Manufacturing,803702.79,2016,9,770837.93
2016-10-01,3,Manufacturing,752056.88,2016,10,770265.6900000001
2016-11-01,3,Manufacturing,772964.1,2016,11,776241.2566666667
2016-12-01,3,Manufacturing,841635.12,2016,12,788885.3666666667
2017-01-01,3,Manufacturing,791440.36,2017,1,802013.1933333334
2017-02-01,3,Manufacturing,778400.02,2017,2,803825.1666666666
2017-03-01,3,Manufacturing,780415.8,2017,3,783418.7266666667
2017-04-01,3,Manufacturing,778307.71,2017,4,779041.1766666668
2017-05-01,3,Manufacturing,773075.7,2017,5,777266.4033333333
2017-06-01,3,Manufacturing,768512.91,2017,6,773298.7733333333
2017-07-01,3,Manufacturing,778960.59,2017,7,773516.3999999999
2017-08-01,3,Manufacturing,784144.43,2017,8,777205.9766666667
2017-09-01,3,Manufacturing,834926.52,2017,9,799343.8466666667
2017-10-01,3,Manufacturing,784621.35,2017,10,801230.7666666667
2017-11-01,3,Manufacturing,803927.07,2017,11,807824.98
2017-12-01,3,Manufacturing,871001.29,2017,12,819849.9033333333
2018-01-01,3,Manufacturing,837238.96,2018,1,837389.1066666666
2018-02-01,3,Manufacturing,820222.44,2018,2,842820.8966666666
2018-03-01,3,Manufacturing,819485.48,2018,3,825648.96
2018-04-01,3,Manufacturing,820267.09,2018,4,819991.6699999999
2018-05-01,3,Manufacturing,812227.28,2018,5,817326.6166666667
2018-06-01,3,Manufacturing,809850.67,2018,6,814115.0133333333
2018-07-01,3,Manufacturing,814732.19,2018,7,812270.0466666667
2018-08-01,3,Manufacturing,839926.11,2018,8,821502.9899999999
2018-09-01,3,Manufacturing,896892.32,2018,9,850516.8733333334
2018-10-01,3,Manufacturing,846888.26,2018,10,861235.5633333334
2018-11-01,3,Manufacturing,858482.48,2018,11,867421.02
2018-12-01,3,Manufacturing,1018241.01,2018,12,907870.5833333334
2019-01-01,3,Manufacturing,978697.24,2019,1,951806.91
2019-02-01,3,Manufacturing,942398.16,2019,2,979778.8033333333
2019-03-01,3,Manufacturing,938789.12,2019,3,953294.84
2019-04-01,3,Manufacturing,940020.63,2019,4,940402.6366666667
2019-05-01,3,Manufacturing,934365.48,2019,5,937725.0766666667
2019-06-01,3,Manufacturing,860183.77,2019,6,911523.2933333333
2019-07-01,3,Manufacturing,940139.98,2019,7,911563.0766666667
2019-08-01,3,Manufacturing,941681.93,2019,8,914001.8933333334
2019-09-01,3,Manufacturing,1011685.36,2019,9,964502.4233333333
2019-10-01,3,Manufacturing,951567.88,2019,10,968311.7233333333
2019-11-01,3,Manufacturing,964959.53,2019,11,976070.9233333333
2019-12-01,3,Manufacturing,1058131.62,2019,12,991553.0100000001
2020-01-01,3,Manufacturing,1038829.55,2020,1,1020640.2333333334
2020-02-01,3,Manufacturing,1003021.14,2020,2,1033327.4366666666
2020-03-01,3,Manufacturing,1014097.6,2020,3,1018649.43
2020-04-01,3,Manufacturing,1027381.18,2020,4,1014833.3066666666
2020-05-01,3,Manufacturing,1006840.37,2020,5,1016106.3833333333
2020-06-01,3,Manufacturing,1003827.79,2020,6,1012683.1133333333
2020-07-01,3,Manufacturing,1009201.52,2020,7,1006623.2266666666
2020-08-01,3,Manufacturing,1017696.47,2020,8,1010241.9266666668
2020-09-01,3,Manufacturing,1082468.7,2020,9,1036455.5633333334
2020-10-01,3,Manufacturing,1010745.32,2020,10,1036970.1633333332
2020-11-01,3,Manufacturing,1020398.39,2020,11,1037870.8033333333
2020-12-01,3,Manufacturing,1114450.77,2020,12,1048531.4933333333
2021-01-01,3,Manufacturing,1064677.04,2021,1,1066508.7333333334
2021-02-01,3,Manufacturing,1032523.47,2021,2,1070550.4266666668
2021-03-01,3,Manufacturing,1040080.17,2021,3,1045760.2266666667
2021-04-01,3,Manufacturing,1036675.25,2021,4,1036426.2966666667
2021-05-01,3,Manufacturing,1027348.66,2021,5,1034701.36
2021-06-01,3,Manufacturing,1045262.3,2021,6,1036428.7366666667
2021-07-01,3,Manufacturing,1063603.47,2021,7,1045404.81
2021-08-01,3,Manufacturing,1051895.23,2021,8,1053587.0
2021-09-01,3,Manufacturing,1123997.19,2021,9,1079831.9633333334
2021-10-01,3,Manufacturing,1063729.07,2021,10,1079873.83
2021-11-01,3,Manufacturing,1095276.16,2021,11,1094334.14
2021-12-01,3,Manufacturing,1200014.63,2021,12,1119673.2866666666
2022-01-01,3,Manufacturing,1151584.93,2022,1,1148958.5733333332
2022-02-01,3,Manufacturing,1121507.87,2022,2,1157702.4766666666
2022-03-01,3,Manufacturing,1142880.71,2022,3,1138657.8366666667
2022-04-01,3,Manufacturing,1138080.77,2022,4,1134156.4500000002
2022-05-01,3,Manufacturing,1155029.06,2022,5,1145330.18
2022-06-01,3,Manufacturing,1161929.29,2022,6,1151679.7066666668
2022-07-01,3,Manufacturing,1192635.11,2022,7,1169864.4866666666
2022-08-01,3,Manufacturing,1200689.49,2022,8,1185084.6300000001
2022-09-01,3,Manufacturing,1275153.0,2022,9,1222825.866666667
2022-10-01,3,Manufacturing,1214865.26,2022,10,1230235.9166666667
2022-11-01,3,Manufacturing,1234433.49,2022,11,1241483.9166666667
2022-12-01,3,Manufacturing,1252797.85,2022,12,1234032.2
2023-01-01,3,Manufacturing,1198979.52,2023,1,1228736.9533333334
2023-02-01,3,Manufacturing,1171848.69,2023,2,1207875.3533333333
2023-03-01,3,Manufacturing,1176741.34,2023,3,1182523.1833333333
2023-04-01,3,Manufacturing,1186312.41,2023,4,1178300.8133333335
2023-05-01,3,Manufacturing,1225198.22,2023,5,1196083.99
2023-06-01,3,Manufacturing,1226640.3,2023,6,1212716.9766666666
2023-07-01,3,Manufacturing,1235819.83,2023,7,1229219.45
2023-08-01,3,Manufacturing,1236439.59,2023,8,1232966.5733333335
2023-09-01,3,Manufacturing,1307736.46,2023,9,1259998.6266666667
2023-10-01,3,Manufacturing,1237618.15,2023,10,1260598.0666666667
2023-11-01,3,Manufacturing,1253907.48,2023,11,1266420.6966666665
2023-12-01,3,Manufacturing,1371375.88,2023,12,1287633.8366666667
2024-01-01,3,Manufacturing,1314816.78,2024,1,1313366.7133333331
2024-02-01,3,Manufacturing,1276917.28,2024,2,1321036.6466666667
2024-03-01,3,Manufacturing,1283258.08,2024,3,1291664.0466666666
2024-04-01,3,Manufacturing,1291200.73,2024,4,1283792.03
2024-05-01,3,Manufacturing,1282313.46,2024,5,1285590.7566666666
2024-06-01,3,Manufacturing,1291281.89,2024,6,1288265.36
2024-07-01,3,Manufacturing,1346270.46,2024,7,1306621.9366666665
2024-08-01,3,Manufacturing,1341082.99,2024,8,1326211.78
2024-09-01,3,Manufacturing,1428322.03,2024,9,1371891.826666667
2024-10-01,3,Manufacturing,1348990.55,2024,10,1372798.5233333334
2024-11-01,3,Manufacturing,1366680.83,2024,11,1381331.1366666667
2024-12-01,3,Manufacturing,1624362.19,2024,12,1446677.8566666667
2025-01-01,3,Manufacturing,1569548.63,2025,1,1520197.2166666668
2025-02-01,3,Manufacturing,1522543.61,2025,2,1572151.4766666666
2025-03-01,3,Manufacturing,1531221.97,2025,3,1541104.7366666666
2008-01-01,4,"Electricity, gas, water and waste management",520063.61,2008,1,
2008-02-01,4,"Electricity, gas, water and waste management",612334.74,2008,2,
2008-03-01,4,"Electricity, gas, water and waste management",622555.42,2008,3,584984.59
2008-04-01,4,"Electricity, gas, water and waste management",601393.87,2008,4,612094.6766666668
2008-05-01,4,"Electricity, gas, water and waste management",599068.21,2008,5,607672.5
2008-06-01,4,"Electricity, gas, water and waste management",602448.17,2008,6,600970.0833333334
2008-07-01,4,"Electricity, gas, water and waste management",601742.29,2008,7,601086.2233333333
2008-08-01,4,"Electricity, gas, water and waste management",533436.85,2008,8,579209.1033333334
2008-09-01,4,"Electricity, gas, water and waste management",555576.83,2008,9,563585.3233333334
2008-10-01,4,"Electricity, gas, water and waste management",578706.1,2008,10,555906.5933333333
2008-11-01,4,"Electricity, gas, water and waste management",536384.32,2008,11,556889.0833333333
2008-12-01,4,"Electricity, gas, water and waste management",595426.78,2008,12,570172.4
2009-01-01,4,"Electricity, gas, water and waste management",561611.52,2009,1,564474.2066666667
2009-02-01,4,"Electricity, gas, water and waste management",563261.85,2009,2,573433.3833333333
2009-03-01,4,"Electricity, gas, water and waste management",543447.99,2009,3,556107.12
2009-04-01,4,"Electricity, gas, water and waste management",557955.58,2009,4,554888.4733333333
2009-05-01,4,"Electricity, gas, water and waste management",564493.14,2009,5,555298.9033333333
2009-06-01,4,"Electricity, gas, water and waste management",561085.66,2009,6,561178.1266666667
2009-07-01,4,"Electricity, gas, water and waste management",560732.41,2009,7,562103.7366666667
2009-08-01,4,"Electricity, gas, water and waste management",559770.23,2009,8,560529.4333333332
2009-09-01,4,"Electricity, gas, water and waste management",588819.6,2009,9,569774.08
2009-10-01,4,"Electricity, gas, water and waste management",565689.76,2009,10,571426.53
2009-11-01,4,"Electricity, gas, water and waste management",570106.05,2009,11,574871.8033333333
2009-12-01,4,"Electricity, gas, water and waste management",627484.45,2009,12,587760.0866666667
2010-01-01,4,"Electricity, gas, water and waste management",605703.58,2010,1,601098.0266666667
2010-02-01,4,"Electricity, gas, water and waste management",599665.61,2010,2,610951.2133333333
2010-03-01,4,"Electricity, gas, water and waste management",595516.81,2010,3,600295.3333333334
2010-04-01,4,"Electricity, gas, water and waste management",617925.67,2010,4,604369.3633333333
2010-05-01,4,"Electricity, gas, water and waste management",605504.65,2010,5,606315.7100000001
2010-06-01,4,"Electricity, gas, water and waste management",601161.0,2010,6,608197.1066666667
2010-07-01,4,"Electricity, gas, water and waste management",606664.11,2010,7,604443.2533333333
2010-08-01,4,"Electricity, gas, water and waste management",615224.94,2010,8,607683.35
2010-09-01,4,"Electricity, gas, water and waste management",648643.0,2010,9,623510.6833333332
2010-10-01,4,"Electricity, gas, water and waste management",616738.39,2010,10,626868.7766666667
2010-11-01,4,"Electricity, gas, water and waste management",629593.07,2010,11,631658.1533333333
2010-12-01,4,"Electricity, gas, water and waste management",809574.51,2010,12,685301.9900000001
2011-01-01,4,"Electricity, gas, water and waste management",780415.95,2011,1,739861.1766666666
2011-02-01,4,"Electricity, gas, water and waste management",771863.52,2011,2,787284.66
2011-03-01,4,"Electricity, gas, water and waste management",771070.58,2011,3,774450.0166666666
2011-04-01,4,"Electricity, gas, water and waste management",747217.4,2011,4,763383.8333333334
2011-05-01,4,"Electricity, gas, water and waste management",747515.22,2011,5,755267.7333333334
2011-06-01,4,"Electricity, gas, water and waste management",747667.9,2011,6,747466.84
