index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3,Avg_Taxable_Income_MA3_sa,Avg_Taxable_Income_MA3_trend
5,2008-08-01,2008-08-01,2,Mining,767145.6,2008,8,880158.4899999999,906819.1961368973,
6,2008-09-01,2008-09-01,2,Mining,834844.68,2008,9,850495.1766666666,841151.4205496834,876940.7577777776
7,2008-10-01,2008-10-01,2,Mining,919686.39,2008,10,840558.89,827642.1022480085,869629.6259722222
8,2008-11-01,2008-11-01,2,Mining,811848.3,2008,11,855459.79,846057.3541664114,860193.5773611111
9,2008-12-01,2008-12-01,2,Mining,861000.5,2008,12,864178.3966666666,851350.7496438418,851180.5906944443
10,2009-01-01,2009-01-01,2,Mining,812743.79,2009,1,828530.8633333333,801585.3512931474,842530.6011111109
11,2009-02-01,2009-02-01,2,Mining,803390.57,2009,2,825711.62,804667.8280553002,836503.0206944442
12,2009-03-01,2009-03-01,2,Mining,801304.46,2009,3,805812.94,808135.2611282169,835269.1813888889
13,2009-04-01,2009-04-01,2,Mining,842218.01,2009,4,815637.68,828065.7036976615,836316.4088888889
14,2009-05-01,2009-05-01,2,Mining,833202.55,2009,5,825575.0066666667,828919.4867705781,836343.9595833332
15,2009-06-01,2009-06-01,2,Mining,821321.28,2009,6,832247.2800000001,855213.151596967,834823.4450000001
16,2009-07-01,2009-07-01,2,Mining,845709.99,2009,7,833411.2733333333,858169.801379953,835104.3591666666
17,2009-08-01,2009-08-01,2,Mining,854997.25,2009,8,840676.1733333333,867336.8794702308,838713.8398611109
18,2009-09-01,2009-09-01,2,Mining,880388.81,2009,9,860365.35,851021.5938830167,844181.9183333332
19,2009-10-01,2009-10-01,2,Mining,832080.47,2009,10,855822.1766666668,842905.3889146752,850189.9469444443
20,2009-11-01,2009-11-01,2,Mining,810103.88,2009,11,840857.7200000001,831455.2841664115,856000.0654166666
21,2009-12-01,2009-12-01,2,Mining,884680.0,2009,12,842288.1166666667,829460.4696438418,861871.6829166665
22,2010-01-01,2010-01-01,2,Mining,876705.37,2010,1,857163.0833333334,830217.5712931475,868193.5368055556
23,2010-02-01,2010-02-01,2,Mining,889735.44,2010,2,883706.9366666666,862663.1447219668,874457.957361111
24,2010-03-01,2010-03-01,2,Mining,870713.71,2010,3,879051.5066666667,881373.8277948836,880151.8973611109
25,2010-04-01,2010-04-01,2,Mining,899326.25,2010,4,886591.7999999999,899019.8236976614,885520.6604166665
26,2010-05-01,2010-05-01,2,Mining,912151.23,2010,5,894063.73,897408.2101039113,891308.9515277776
27,2010-06-01,2010-06-01,2,Mining,902554.65,2010,6,904677.3766666666,927643.2482636335,901095.0622222222
28,2010-07-01,2010-07-01,2,Mining,923411.13,2010,7,912705.6699999999,937464.1980466197,917949.749861111
29,2010-08-01,2010-08-01,2,Mining,909217.83,2010,8,911727.87,938388.5761368974,940694.5813888889
30,2010-09-01,2010-09-01,2,Mining,945275.68,2010,9,925968.2133333334,916624.4572163501,965513.8972222221
31,2010-10-01,2010-10-01,2,Mining,902715.37,2010,10,919069.6266666666,906152.838914675,989339.5431944443
32,2010-11-01,2010-11-01,2,Mining,901596.72,2010,11,916529.2566666667,907126.8208330781,1012600.5056944444
33,2010-12-01,2010-12-01,2,Mining,1200137.62,2010,12,1001483.2366666667,988655.5896438418,1035384.3709722222
34,2011-01-01,2011-01-01,2,Mining,1205707.06,2011,1,1102480.4666666666,1075534.9546264806,1057121.3080555557
35,2011-02-01,2011-02-01,2,Mining,1146951.85,2011,2,1184265.51,1163221.7180553002,1078800.8181944443
36,2011-03-01,2011-03-01,2,Mining,1169810.63,2011,3,1174156.5133333334,1176478.8344615502,1101911.610972222
37,2011-04-01,2011-04-01,2,Mining,1173144.41,2011,4,1163302.2966666666,1175730.320364328,1126953.8515277777
38,2011-05-01,2011-05-01,2,Mining,1183893.96,2011,5,1175616.3333333333,1178960.8134372446,1153475.0931944444
39,2011-06-01,2011-06-01,2,Mining,1152774.25,2011,6,1169937.54,1192903.411596967,1177784.5556944443
40,2011-07-01,2011-07-01,2,Mining,1170727.78,2011,7,1169131.9966666666,1193890.5247132862,1192475.587361111
41,2011-08-01,2011-08-01,2,Mining,1203327.33,2011,8,1175609.7866666669,1202270.4928035643,1193826.8577777776
42,2011-09-01,2011-09-01,2,Mining,1276180.86,2011,9,1216745.3233333335,1207401.5672163502,1184680.8193055554
43,2011-10-01,2011-10-01,2,Mining,1208410.68,2011,10,1229306.29,1216389.5022480085,1172351.166388889
44,2011-11-01,2011-11-01,2,Mining,1243815.64,2011,11,1242802.3933333333,1233399.9574997448,1160728.7666666666
45,2011-12-01,2011-12-01,2,Mining,1323685.28,2011,12,1258637.2,1245809.5529771752,1149776.655
46,2012-01-01,2012-01-01,2,Mining,1026232.87,2012,1,1197911.2633333334,1170965.7512931474,1143861.7033333334
47,2012-02-01,2012-02-01,2,Mining,1013877.46,2012,2,1121265.2033333334,1100221.4113886335,1146120.8597222222
48,2012-03-01,2012-03-01,2,Mining,1012845.36,2012,3,1017651.8966666666,1019974.2177948835,1155756.0995833331
49,2012-04-01,2012-04-01,2,Mining,1044962.91,2012,4,1023895.2433333333,1036323.2670309948,1168566.8281944443
50,2012-05-01,2012-05-01,2,Mining,1050449.11,2012,5,1036085.7933333333,1039430.2734372447,1177314.5655555555
51,2012-06-01,2012-06-01,2,Mining,1044440.18,2012,6,1046617.4,1069583.271596967,1178253.2281944444
52,2012-07-01,2012-07-01,2,Mining,1356590.6,2012,7,1150493.2966666666,1175251.8247132862,1178761.4672222221
53,2012-08-01,2012-08-01,2,Mining,1344373.94,2012,8,1248468.24,1275128.9461368974,1189765.742361111
54,2012-09-01,2012-09-01,2,Mining,1424433.34,2012,9,1375132.6266666667,1365788.8705496835,1215367.284861111
55,2012-10-01,2012-10-01,2,Mining,1366322.14,2012,10,1378376.4733333334,1365459.6855813419,1248041.3213888889
56,2012-11-01,2012-11-01,2,Mining,1120278.24,2012,11,1303677.9066666665,1294275.470833078,1280048.3087499999
57,2012-12-01,2012-12-01,2,Mining,1174268.39,2012,12,1220289.59,1207461.9429771753,1311400.1284722222
58,2013-01-01,2013-01-01,2,Mining,1450823.2,2013,1,1248456.61,1221511.0979598141,1337847.6230555554
59,2013-02-01,2013-02-01,2,Mining,1379375.79,2013,2,1334822.46,1313778.6680553001,1355977.3758333332
60,2013-03-01,2013-03-01,2,Mining,1425395.99,2013,3,1418531.6600000001,1420853.981128217,1361960.4393055558
61,2013-04-01,2013-04-01,2,Mining,1416805.29,2013,4,1407192.3566666667,1419620.3803643282,1356438.5019444444
62,2013-05-01,2013-05-01,2,Mining,1420667.85,2013,5,1420956.3766666667,1424300.856770578,1347579.1118055556
63,2013-06-01,2013-06-01,2,Mining,1405098.33,2013,6,1414190.4900000002,1437156.361596967,1342739.8626388889
64,2013-07-01,2013-07-01,2,Mining,1427214.05,2013,7,1417660.076666667,1442418.6047132865,1340933.7623611111
65,2013-08-01,2013-08-01,2,Mining,1416934.2,2013,8,1416415.5266666666,1443076.232803564,1334699.9619444446
66,2013-09-01,2013-09-01,2,Mining,1208188.34,2013,9,1350778.8633333333,1341435.10721635,1321302.128055556
67,2013-10-01,2013-10-01,2,Mining,1185488.68,2013,10,1270203.74,1257286.9522480085,1305202.3894444443
68,2013-11-01,2013-11-01,2,Mining,1203998.81,2013,11,1199225.2766666666,1189822.8408330781,1289934.5220833335
69,2013-12-01,2013-12-01,2,Mining,1236313.23,2013,12,1208600.24,1195772.5929771753,1274919.9563888889
70,2014-01-01,2014-01-01,2,Mining,1210086.62,2014,1,1216799.5533333335,1189854.0412931475,1260133.2406944446
71,2014-02-01,2014-02-01,2,Mining,1204205.07,2014,2,1216868.3066666666,1195824.5147219668,1245098.0659722222
72,2014-03-01,2014-03-01,2,Mining,1230521.71,2014,3,1214937.8,1217260.1211282169,1233592.181111111
73,2014-04-01,2014-04-01,2,Mining,1238450.69,2014,4,1224392.49,1236820.5136976615,1229135.5281944445
74,2014-05-01,2014-05-01,2,Mining,1243009.88,2014,5,1237327.4266666665,1240671.906770578,1231754.6568055556
75,2014-06-01,2014-06-01,2,Mining,1230949.02,2014,6,1237469.8633333333,1260435.7349303002,1238076.999861111
76,2014-07-01,2014-07-01,2,Mining,1244539.68,2014,7,1239499.5266666666,1264258.0547132862,1244607.6294444443
77,2014-08-01,2014-08-01,2,Mining,1225706.95,2014,8,1233731.8833333335,1260392.589470231,1251147.218611111
78,2014-09-01,2014-09-01,2,Mining,1301717.18,2014,9,1257321.2699999998,1247977.5138830165,1257133.5926388889
79,2014-10-01,2014-10-01,2,Mining,1242680.86,2014,10,1256701.6633333333,1243784.8755813418,1262513.92125
80,2014-11-01,2014-11-01,2,Mining,1282361.28,2014,11,1275586.44,1266184.0041664115,1267730.421388889
81,2014-12-01,2014-12-01,2,Mining,1326883.79,2014,12,1283975.31,1271147.6629771753,1273041.8155555555
82,2015-01-01,2015-01-01,2,Mining,1285233.71,2015,1,1298159.5933333335,1271214.0812931475,1278801.8841666668
83,2015-02-01,2015-02-01,2,Mining,1265257.72,2015,2,1292458.4066666665,1271414.6147219667,1285295.3268055555
84,2015-03-01,2015-03-01,2,Mining,1298570.6,2015,3,1283020.6766666668,1285342.9977948836,1292514.7874999999
85,2015-04-01,2015-04-01,2,Mining,1292484.18,2015,4,1285437.5,1297865.5236976615,1300378.7219444446
86,2015-05-01,2015-05-01,2,Mining,1313380.48,2015,5,1301478.4200000002,1304822.9001039115,1308705.9470833333
87,2015-06-01,2015-06-01,2,Mining,1296512.33,2015,6,1300792.33,1323758.201596967,1317598.0744444446
88,2015-07-01,2015-07-01,2,Mining,1333363.31,2015,7,1314418.7066666668,1339177.2347132864,1326853.7245833334
89,2015-08-01,2015-08-01,2,Mining,1314090.34,2015,8,1314655.326666667,1341316.0328035643,1335947.4720833334
90,2015-09-01,2015-09-01,2,Mining,1401541.0,2015,9,1349664.8833333335,1340321.1272163503,1344677.2022222222
91,2015-10-01,2015-10-01,2,Mining,1343646.09,2015,10,1353092.4766666668,1340175.6889146753,1353447.165972222
92,2015-11-01,2015-11-01,2,Mining,1391960.0,2015,11,1379049.03,1369646.5941664116,1362313.9273611114
93,2015-12-01,2015-12-01,2,Mining,1446165.24,2015,12,1393923.7766666666,1381096.1296438419,1371063.4981944447
94,2016-01-01,2016-01-01,2,Mining,1392914.95,2016,1,1410346.7299999997,1383401.2179598138,1379525.1705555557
95,2016-02-01,2016-02-01,2,Mining,1356483.44,2016,2,1398521.21,1377477.4180553001,1387785.368888889
96,2016-03-01,2016-03-01,2,Mining,1410015.8,2016,3,1386471.3966666665,1388793.7177948833,1396140.3284722222
97,2016-04-01,2016-04-01,2,Mining,1410898.49,2016,4,1392465.91,1404893.9336976614,1404699.2149999999
98,2016-05-01,2016-05-01,2,Mining,1400842.56,2016,5,1407252.2833333332,1410596.7634372446,1412993.7762499999
99,2016-06-01,2016-06-01,2,Mining,1403283.45,2016,6,1405008.1666666667,1427974.0382636336,1420344.6966666665
100,2016-07-01,2016-07-01,2,Mining,1435723.01,2016,7,1413283.0066666666,1438041.5347132862,1425837.9855555554
101,2016-08-01,2016-08-01,2,Mining,1403100.9,2016,8,1414035.7866666664,1440696.4928035638,1429864.7619444444
102,2016-09-01,2016-09-01,2,Mining,1513586.45,2016,9,1450803.4533333331,1441459.69721635,1432846.459583333
103,2016-10-01,2016-10-01,2,Mining,1455414.2,2016,10,1457367.1833333333,1444450.3955813418,1435715.5030555555
104,2016-11-01,2016-11-01,2,Mining,1452530.73,2016,11,1473843.7933333332,1464441.3574997447,1439756.05375
105,2016-12-01,2016-12-01,2,Mining,1518708.38,2016,12,1475551.1033333333,1462723.4563105085,1445011.7618055553
106,2017-01-01,2017-01-01,2,Mining,1410435.9,2017,1,1460558.3366666667,1433612.8246264807,1450156.6612499997
107,2017-02-01,2017-02-01,2,Mining,1405712.43,2017,2,1444952.2366666666,1423908.4447219667,1454395.9302777778
108,2017-03-01,2017-03-01,2,Mining,1418655.01,2017,3,1411601.1133333333,1413923.43446155,1458317.3031944442
109,2017-04-01,2017-04-01,2,Mining,1484212.27,2017,4,1436193.2366666666,1448621.260364328,1462480.6156944446
110,2017-05-01,2017-05-01,2,Mining,1478627.24,2017,5,1460498.1733333336,1463842.653437245,1467087.0743055553
111,2017-06-01,2017-06-01,2,Mining,1470858.3,2017,6,1477899.2700000003,1500865.1415969671,1471873.8319444444
112,2017-07-01,2017-07-01,2,Mining,1442122.93,2017,7,1463869.49,1488628.0180466196,1477949.3418055556
113,2017-08-01,2017-08-01,2,Mining,1482594.05,2017,8,1465191.7599999998,1491852.4661368972,1485560.9340277778
114,2017-09-01,2017-09-01,2,Mining,1556564.31,2017,9,1493760.43,1484416.6738830167,1495164.1631944445
115,2017-10-01,2017-10-01,2,Mining,1503830.76,2017,10,1514329.7066666668,1501412.9189146752,1505447.2625
116,2017-11-01,2017-11-01,2,Mining,1521913.76,2017,11,1527436.2766666666,1518033.8408330781,1514913.3341666667
117,2017-12-01,2017-12-01,2,Mining,1584777.89,2017,12,1536840.8033333335,1524013.1563105087,1522669.7233333334
118,2018-01-01,2018-01-01,2,Mining,1528550.97,2018,1,1545080.8733333333,1518135.3612931473,1529900.5858333334
119,2018-02-01,2018-02-01,2,Mining,1515994.88,2018,2,1543107.9133333333,1522064.1213886335,1537778.5409722223
120,2018-03-01,2018-03-01,2,Mining,1587222.96,2018,3,1543922.9366666668,1546245.2577948836,1546262.716111111
121,2018-04-01,2018-04-01,2,Mining,1548779.55,2018,4,1550665.7966666666,1563093.820364328,1554921.2054166666
122,2018-05-01,2018-05-01,2,Mining,1583631.49,2018,5,1573211.3333333333,1576555.8134372446,1563867.455
123,2018-06-01,2018-06-01,2,Mining,1521607.31,2018,6,1551339.45,1574305.3215969668,1579592.4805555553
124,2018-07-01,2018-07-01,2,Mining,1586671.23,2018,7,1563970.01,1588728.5380466196,1607811.796388889
125,2018-08-01,2018-08-01,2,Mining,1554207.95,2018,8,1554162.1633333333,1580822.8694702308,1646618.6986111111
126,2018-09-01,2018-09-01,2,Mining,1684351.51,2018,9,1608410.2299999997,1599066.4738830165,1687859.5027777774
127,2018-10-01,2018-10-01,2,Mining,1583891.49,2018,10,1607483.6500000001,1594566.8622480086,1726159.4723611108
128,2018-11-01,2018-11-01,2,Mining,1678733.97,2018,11,1648992.3233333332,1639589.8874997448,1762464.9806944442
129,2018-12-01,2018-12-01,2,Mining,2115430.65,2018,12,1792685.3699999999,1779857.7229771751,1793505.3773611109
130,2019-01-01,2019-01-01,2,Mining,2105335.04,2019,1,1966499.8866666667,1939554.3746264807,1818103.2034722217
131,2019-02-01,2019-02-01,2,Mining,1938397.97,2019,2,2053054.5533333335,2032010.7613886336,1842018.5179166663
132,2019-03-01,2019-03-01,2,Mining,2027533.78,2019,3,2023755.5966666667,2026077.9177948835,1871699.6086111106
133,2019-04-01,2019-04-01,2,Mining,2004165.47,2019,4,1990032.4066666665,2002460.430364328,1906765.7641666664
134,2019-05-01,2019-05-01,2,Mining,1983831.52,2019,5,2005176.9233333336,2008521.403437245,1940726.164861111
135,2019-06-01,2019-06-01,2,Mining,1605033.15,2019,6,1864343.38,1887309.2515969668,1967331.0533333332
136,2019-07-01,2019-07-01,2,Mining,1935077.05,2019,7,1841313.906666667,1866072.4347132866,1983738.7072222224
137,2019-08-01,2019-08-01,2,Mining,2012247.24,2019,8,1850785.8133333332,1877446.5194702307,1992672.5240277778
138,2019-09-01,2019-09-01,2,Mining,2125073.98,2019,9,2024132.7566666668,2014789.0005496836,1999568.6066666667
139,2019-10-01,2019-10-01,2,Mining,1962725.35,2019,10,2033348.8566666667,2020432.0689146752,2008136.05
140,2019-11-01,2019-11-01,2,Mining,2026730.87,2019,11,2038176.7333333334,2028774.297499745,2017079.9322222222
141,2019-12-01,2019-12-01,2,Mining,2136598.63,2019,12,2042018.2833333334,2029190.6363105087,2030473.2948611109
142,2020-01-01,2020-01-01,2,Mining,2169522.5,2020,1,2110950.6666666665,2084005.1546264805,2048802.8798611108
143,2020-02-01,2020-02-01,2,Mining,2062925.0,2020,2,2123015.376666667,2101971.584721967,2067085.5165277775
144,2020-03-01,2020-03-01,2,Mining,2125454.77,2020,3,2119300.756666667,2121623.077794884,2080120.2462499999
145,2020-04-01,2020-04-01,2,Mining,2111937.89,2020,4,2100105.8866666667,2112533.910364328,2087996.6754166665
146,2020-05-01,2020-05-01,2,Mining,2091877.19,2020,5,2109756.6166666667,2113101.096770578,2096061.1145833333
147,2020-06-01,2020-06-01,2,Mining,2039798.09,2020,6,2081204.39,2104170.261596967,2104961.731388889
148,2020-07-01,2020-07-01,2,Mining,2061413.53,2020,7,2064362.9366666668,2089121.4647132864,2113835.6436111107
149,2020-08-01,2020-08-01,2,Mining,2098348.57,2020,8,2066520.0633333335,2093180.769470231,2121134.9825
150,2020-09-01,2020-09-01,2,Mining,2203933.96,2020,9,2121232.02,2111888.263883017,2126503.129722222
151,2020-10-01,2020-10-01,2,Mining,2073569.15,2020,10,2125283.893333333,2112367.105581342,2130822.2341666664
152,2020-11-01,2020-11-01,2,Mining,2141861.6,2020,11,2139788.236666667,2130385.800833078,2134895.24125
153,2020-12-01,2020-12-01,2,Mining,2246634.0,2020,12,2154021.5833333335,2141193.9363105088,2139582.0802777777
154,2021-01-01,2021-01-01,2,Mining,2247268.18,2021,1,2211921.2600000002,2184975.7479598145,2145308.7569444445
155,2021-02-01,2021-02-01,2,Mining,2097784.57,2021,2,2197228.916666667,2176185.124721967,2152697.4413888888
156,2021-03-01,2021-03-01,2,Mining,2176715.5,2021,3,2173922.75,2176245.071128217,2161308.8684722222
157,2021-04-01,2021-04-01,2,Mining,2172927.13,2021,4,2149142.4,2161570.423697661,2170659.509305556
158,2021-05-01,2021-05-01,2,Mining,2125774.19,2021,5,2158472.2733333334,2161816.753437245,2180010.8005555556
159,2021-06-01,2021-06-01,2,Mining,2136217.29,2021,6,2144972.8700000006,2167938.7415969674,2189693.334027778
160,2021-07-01,2021-07-01,2,Mining,2152112.61,2021,7,2138034.696666667,2162793.2247132864,2201217.0170833333
161,2021-08-01,2021-08-01,2,Mining,2222200.29,2021,8,2170176.73,2196837.4361368977,2214240.8505555554
162,2021-09-01,2021-09-01,2,Mining,2298435.91,2021,9,2224249.6033333335,2214905.8472163505,2227878.4883333337
163,2021-10-01,2021-10-01,2,Mining,2219408.87,2021,10,2246681.6900000004,2233764.902248009,2241346.3148611113
164,2021-11-01,2021-11-01,2,Mining,2210619.51,2021,11,2242821.43,2233418.9941664115,2256478.0220833337
165,2021-12-01,2021-12-01,2,Mining,2420079.2,2021,12,2283369.193333334,2270541.546310509,2273851.8391666664
166,2022-01-01,2022-01-01,2,Mining,2446727.42,2022,1,2359142.0433333335,2332196.5312931477,2292597.506111111
167,2022-02-01,2022-02-01,2,Mining,2220933.79,2022,2,2362580.136666667,2341536.3447219674,2311664.9002777776
